remaining,outs,obc,batting_lead,win_prob,win_sum,n
3,1,111,-9,0.0089,32,3610
3,1,111,-10,0.0039,16,4112
3,1,111,-11,0.0012,6,4886
3,1,111,-12,0.0006,4,6166
3,1,111,-13,0.0,0,6583
3,1,111,-14,0.0006,4,6920
3,1,111,-15,0.0,0,6987
3,1,111,-16,0.0,0,6594
3,1,111,-17,0.0,0,5879
3,1,111,-18,0.0,0,10842
3,2,000,18,1.0,115661,115661
3,2,000,17,1.0,46859,46859
3,2,000,16,1.0,51531,51531
3,2,000,15,1.0,52067,52067
3,2,000,14,1.0,52539,52539
3,2,000,13,1.0,50509,50509
3,2,000,12,1.0,47347,47348
3,2,000,11,0.9999,43516,43521
3,2,000,10,0.9997,39066,39078
3,2,000,9,0.9997,36258,36270
3,2,000,8,0.9991,36078,36110
3,2,000,7,0.9979,37800,37880
3,2,000,6,0.9954,43237,43436
3,2,000,5,0.9899,52874,53414
3,2,000,4,0.9778,66095,67593
3,2,000,3,0.9523,83156,87319
3,2,000,2,0.9082,98398,108344
3,2,000,1,0.8168,104789,128285
3,2,000,0,0.5326,76909,144390
3,2,000,-1,0.2381,31045,130402
3,2,000,-2,0.1262,14041,111250
3,2,000,-3,0.0639,5733,89745
3,2,000,-4,0.0324,2258,69674
3,2,000,-5,0.0154,828,53671
3,2,000,-6,0.0072,303,41947
3,2,000,-7,0.0034,119,34795
3,2,000,-8,0.0019,60,31720
3,2,000,-9,0.001,33,32006
3,2,000,-10,0.0003,9,34378
3,2,000,-11,0.0001,5,38065
3,2,000,-12,0.0,2,42196
3,2,000,-13,0.0,1,46352
3,2,000,-14,0.0,0,49248
3,2,000,-15,0.0,0,49350
3,2,000,-16,0.0,0,47341
3,2,000,-17,0.0,0,43567
3,2,000,-18,0.0,0,102727
3,2,001,18,1.0,70157,70157
3,2,001,17,1.0,28811,28811
3,2,001,16,1.0,31428,31428
3,2,001,15,1.0,31688,31688
3,2,001,14,1.0,30687,30687
3,2,001,13,1.0,29849,29849
3,2,001,12,0.9999,28039,28041
3,2,001,11,0.9999,25334,25336
3,2,001,10,0.9997,22727,22734
3,2,001,9,0.9997,21305,21312
3,2,001,8,0.999,20954,20974
3,2,001,7,0.9982,21996,22035
3,2,001,6,0.9956,25398,25510
3,2,001,5,0.9903,31337,31643
3,2,001,4,0.9784,39091,39952
3,2,001,3,0.9549,48980,51293
3,2,001,2,0.9109,57939,63605
3,2,001,1,0.8256,61940,75023
3,2,001,0,0.56,47179,84242
3,2,001,-1,0.2772,21101,76129
3,2,001,-2,0.1573,10229,65008
3,2,001,-3,0.0824,4258,51684
3,2,001,-4,0.043,1732,40277
3,2,001,-5,0.0203,629,30933
3,2,001,-6,0.0102,248,24324
3,2,001,-7,0.0047,95,20020
3,2,001,-8,0.0025,46,18679
3,2,001,-9,0.0013,25,19037
3,2,001,-10,0.0003,6,20298
3,2,001,-11,0.0001,3,22604
3,2,001,-12,0.0001,3,25141
3,2,001,-13,0.0,1,27509
3,2,001,-14,0.0,0,29278
3,2,001,-15,0.0,0,30060
3,2,001,-16,0.0,0,29252
3,2,001,-17,0.0,0,26317
3,2,001,-18,0.0,0,59744
3,2,010,18,1.0,37314,37314
3,2,010,17,1.0,13858,13858
3,2,010,16,1.0,14884,14884
3,2,010,15,1.0,15019,15019
3,2,010,14,1.0,14761,14761
3,2,010,13,1.0,13236,13236
3,2,010,12,0.9999,12152,12153
3,2,010,11,0.9999,10885,10886
3,2,010,10,0.9999,9774,9775
3,2,010,9,0.9998,9253,9255
3,2,010,8,0.9988,9439,9450
3,2,010,7,0.9979,10381,10403
3,2,010,6,0.9962,12218,12265
3,2,010,5,0.9905,15179,15324
3,2,010,4,0.981,19161,19533
3,2,010,3,0.9577,23412,24445
3,2,010,2,0.9143,26856,29374
3,2,010,1,0.8331,27779,33346
3,2,010,0,0.5804,20379,35112
3,2,010,-1,0.301,9465,31444
3,2,010,-2,0.1658,4350,26238
3,2,010,-3,0.0883,1851,20958
3,2,010,-4,0.0445,721,16199
3,2,010,-5,0.0225,285,12669
3,2,010,-6,0.0113,113,9999
3,2,010,-7,0.0052,45,8682
3,2,010,-8,0.0022,18,8372
3,2,010,-9,0.0012,10,8566
3,2,010,-10,0.0006,6,9694
3,2,010,-11,0.0001,1,10893
3,2,010,-12,0.0,0,11842
3,2,010,-13,0.0,0,13145
3,2,010,-14,0.0,0,13971
3,2,010,-15,0.0,0,14025
3,2,010,-16,0.0,0,13108
3,2,010,-17,0.0,0,11547
3,2,010,-18,0.0,0,23750
3,2,011,18,1.0,32365,32365
3,2,011,17,1.0,13106,13106
3,2,011,16,1.0,14124,14124
3,2,011,15,1.0,14152,14152
3,2,011,14,1.0,13837,13837
3,2,011,13,1.0,12782,12782
3,2,011,12,0.9999,11554,11555
3,2,011,11,0.9999,10260,10261
3,2,011,10,0.9999,9401,9402
3,2,011,9,0.9999,8760,8761
3,2,011,8,0.9995,8845,8849
3,2,011,7,0.9983,9358,9374
3,2,011,6,0.996,10852,10896
3,2,011,5,0.9912,13537,13657
3,2,011,4,0.981,16815,17141
3,2,011,3,0.9597,20808,21682
3,2,011,2,0.9174,24733,26960
3,2,011,1,0.8385,26194,31238
3,2,011,0,0.6004,20352,33896
3,2,011,-1,0.3303,10128,30661
3,2,011,-2,0.2079,5397,25954
3,2,011,-3,0.1209,2504,20715
3,2,011,-4,0.06,972,16190
3,2,011,-5,0.0324,402,12390
3,2,011,-6,0.0156,154,9868
3,2,011,-7,0.008,67,8365
3,2,011,-8,0.0039,30,7678
3,2,011,-9,0.0015,12,7932
3,2,011,-10,0.0007,6,8700
3,2,011,-11,0.0002,2,9771
3,2,011,-12,0.0002,2,10939
3,2,011,-13,0.0001,1,12100
3,2,011,-14,0.0001,1,13357
3,2,011,-15,0.0001,1,13201
3,2,011,-16,0.0,0,13107
3,2,011,-17,0.0,0,11646
3,2,011,-18,0.0,0,24222
3,2,100,18,1.0,16300,16300
3,2,100,17,1.0,6291,6291
3,2,100,16,1.0,6454,6454
3,2,100,15,1.0,6608,6608
3,2,100,14,1.0,6410,6410
3,2,100,13,1.0,6086,6086
3,2,100,12,1.0,5145,5145
3,2,100,11,1.0,4633,4633
3,2,100,10,1.0,3864,3864
3,2,100,9,1.0,3631,3631
3,2,100,8,0.9992,3717,3720
3,2,100,7,0.9981,4177,4185
3,2,100,6,0.996,4944,4964
3,2,100,5,0.9916,6112,6164
3,2,100,4,0.9806,7952,8109
3,2,100,3,0.9605,9271,9652
3,2,100,2,0.9197,10821,11766
3,2,100,1,0.8456,11187,13230
3,2,100,0,0.6137,8362,13626
3,2,100,-1,0.3261,3874,11878
3,2,100,-2,0.1788,1781,9961
3,2,100,-3,0.0986,787,7985
3,2,100,-4,0.0444,281,6326
3,2,100,-5,0.0244,116,4757
3,2,100,-6,0.01,38,3818
3,2,100,-7,0.0045,15,3313
3,2,100,-8,0.0021,7,3324
3,2,100,-9,0.0008,3,3583
3,2,100,-10,0.0015,6,3983
3,2,100,-11,0.0006,3,4774
3,2,100,-12,0.0,0,5622
3,2,100,-13,0.0002,1,6242
3,2,100,-14,0.0002,1,6481
3,2,100,-15,0.0,0,6166
3,2,100,-16,0.0,0,5804
3,2,100,-17,0.0,0,5033
3,2,100,-18,0.0,0,9505
3,2,101,18,1.0,30205,30205
3,2,101,17,1.0,10979,10979
3,2,101,16,1.0,11580,11580
3,2,101,15,1.0,11606,11606
3,2,101,14,1.0,11057,11057
3,2,101,13,1.0,9901,9901
3,2,101,12,1.0,8866,8866
3,2,101,11,1.0,7703,7703
3,2,101,10,0.9997,7144,7146
3,2,101,9,0.9999,6755,6756
3,2,101,8,0.9994,6990,6994
3,2,101,7,0.9982,7700,7714
3,2,101,6,0.9966,9258,9290
3,2,101,5,0.9923,11693,11784
3,2,101,4,0.984,14419,14653
3,2,101,3,0.9623,17564,18252
3,2,101,2,0.9212,20189,21916
3,2,101,1,0.8469,20509,24216
3,2,101,0,0.6234,15467,24812
3,2,101,-1,0.3539,7664,21657
3,2,101,-2,0.2188,3974,18166
3,2,101,-3,0.1245,1800,14461
3,2,101,-4,0.0685,761,11114
3,2,101,-5,0.031,275,8866
3,2,101,-6,0.0166,119,7167
3,2,101,-7,0.0092,56,6111
3,2,101,-8,0.0049,30,6085
3,2,101,-9,0.0021,13,6327
3,2,101,-10,0.0007,5,7358
3,2,101,-11,0.0005,4,8199
3,2,101,-12,0.0001,1,9326
3,2,101,-13,0.0002,2,10661
3,2,101,-14,0.0,0,10926
3,2,101,-15,0.0001,1,10784
3,2,101,-16,0.0001,1,10135
3,2,101,-17,0.0,0,8709
3,2,101,-18,0.0,0,16618
3,2,110,18,1.0,14126,14126
3,2,110,17,1.0,5598,5598
3,2,110,16,1.0,5688,5688
3,2,110,15,1.0,5774,5774
3,2,110,14,1.0,5502,5502
3,2,110,13,1.0,5219,5219
3,2,110,12,1.0,4321,4321
3,2,110,11,1.0,3642,3642
3,2,110,10,0.9997,3292,3293
3,2,110,9,0.9994,3076,3078
3,2,110,8,0.9994,3185,3187
3,2,110,7,0.9972,3526,3536
3,2,110,6,0.9964,4185,4200
3,2,110,5,0.9893,5184,5240
3,2,110,4,0.9829,6723,6840
3,2,110,3,0.9598,7990,8325
3,2,110,2,0.9293,9405,10121
3,2,110,1,0.8552,9714,11359
3,2,110,0,0.6265,7185,11468
3,2,110,-1,0.3824,3926,10267
3,2,110,-2,0.2402,2031,8456
3,2,110,-3,0.1363,923,6771
3,2,110,-4,0.0705,365,5174
3,2,110,-5,0.0305,121,3969
3,2,110,-6,0.0187,61,3266
3,2,110,-7,0.0059,17,2881
3,2,110,-8,0.0064,18,2794
3,2,110,-9,0.0034,10,2958
3,2,110,-10,0.0012,4,3400
3,2,110,-11,0.0003,1,3969
3,2,110,-12,0.0,0,4951
3,2,110,-13,0.0006,3,5315
3,2,110,-14,0.0,0,5450
3,2,110,-15,0.0,0,5472
3,2,110,-16,0.0,0,5102
3,2,110,-17,0.0,0,4381
3,2,110,-18,0.0,0,8013
3,2,111,18,1.0,19682,19682
3,2,111,17,1.0,7650,7650
3,2,111,16,1.0,7878,7878
3,2,111,15,1.0,7846,7846
3,2,111,14,1.0,7514,7514
3,2,111,13,1.0,6946,6946
3,2,111,12,1.0,5678,5678
3,2,111,11,1.0,4880,4880
3,2,111,10,1.0,4445,4445
3,2,111,9,1.0,4197,4197
3,2,111,8,0.9991,4397,4401
3,2,111,7,0.9977,4813,4824
3,2,111,6,0.9966,5814,5834
3,2,111,5,0.9934,7345,7394
3,2,111,4,0.9832,9069,9224
3,2,111,3,0.9648,10894,11291
3,2,111,2,0.93,12497,13438
3,2,111,1,0.8562,13172,15385
3,2,111,0,0.6468,10307,15935
3,2,111,-1,0.4039,5613,13898
3,2,111,-2,0.2693,3158,11727
3,2,111,-3,0.1699,1596,9395
3,2,111,-4,0.1025,749,7310
3,2,111,-5,0.0536,302,5635
3,2,111,-6,0.0252,117,4648
3,2,111,-7,0.0153,63,4119
3,2,111,-8,0.0078,30,3864
3,2,111,-9,0.0035,14,4009
3,2,111,-10,0.0016,7,4501
3,2,111,-11,0.0009,5,5397
3,2,111,-12,0.0006,4,6737
3,2,111,-13,0.0007,5,7323
3,2,111,-14,0.0001,1,7496
3,2,111,-15,0.0001,1,7381
3,2,111,-16,0.0,0,7206
3,2,111,-17,0.0,0,6120
3,2,111,-18,0.0,0,11225
2,0,000,18,1.0,197773,197773
2,0,000,17,1.0,87792,87792
2,0,000,16,1.0,96429,96429
2,0,000,15,1.0,99722,99722
2,0,000,14,1.0,99130,99130
2,0,000,13,1.0,93067,93068
2,0,000,12,1.0,84551,84555
2,0,000,11,1.0,74913,74914
2,0,000,10,0.9998,67213,67224
2,0,000,9,0.9996,61842,61865
2,0,000,8,0.999,60784,60845
2,0,000,7,0.9978,66009,66156
2,0,000,6,0.9947,78782,79205
2,0,000,5,0.989,99810,100924
2,0,000,4,0.9762,127715,130830
2,0,000,3,0.9502,160744,169165
2,0,000,2,0.8984,190120,211613
2,0,000,1,0.8062,207785,257748
2,0,000,0,0.5008,350553,699924
2,0,000,-1,0.1944,46697,240160
2,0,000,-2,0.0994,20388,205185
2,0,000,-3,0.0502,8372,166635
2,0,000,-4,0.0235,3079,130800
2,0,000,-5,0.0108,1117,103431
2,0,000,-6,0.0051,428,83815
2,0,000,-7,0.0022,160,72313
2,0,000,-8,0.001,69,68957
2,0,000,-9,0.0003,22,68862
2,0,000,-10,0.0003,19,74043
2,0,000,-11,0.0001,9,82168
2,0,000,-12,0.0001,6,90832
2,0,000,-13,0.0,0,99254
2,0,000,-14,0.0,0,104407
2,0,000,-15,0.0,0,106198
2,0,000,-16,0.0,0,103777
2,0,000,-17,0.0,0,95837
2,0,000,-18,0.0,0,236188
2,0,001,18,1.0,53351,53351
2,0,001,17,1.0,24108,24108
2,0,001,16,1.0,25881,25881
2,0,001,15,1.0,26170,26170
2,0,001,14,1.0,26040,26040
2,0,001,13,1.0,24335,24335
2,0,001,12,1.0,22149,22150
2,0,001,11,1.0,19616,19616
2,0,001,10,0.9999,17573,17575
2,0,001,9,0.9996,16290,16296
2,0,001,8,0.9991,15923,15937
2,0,001,7,0.9983,17384,17414
2,0,001,6,0.9953,20668,20765
2,0,001,5,0.9906,26624,26877
2,0,001,4,0.9784,33804,34552
2,0,001,3,0.9546,42393,44411
2,0,001,2,0.9097,51372,56469
2,0,001,1,0.8301,57350,69084
2,0,001,0,0.5599,101442,181180
2,0,001,-1,0.2849,17961,63034
2,0,001,-2,0.1749,9344,53439
2,0,001,-3,0.0941,4083,43393
2,0,001,-4,0.0458,1569,34285
2,0,001,-5,0.0219,586,26765
2,0,001,-6,0.0101,222,21972
2,0,001,-7,0.0049,93,18929
2,0,001,-8,0.0023,41,17943
2,0,001,-9,0.0007,13,18046
2,0,001,-10,0.0005,9,19728
2,0,001,-11,0.0001,3,21762
2,0,001,-12,0.0001,3,24071
2,0,001,-13,0.0,0,26282
2,0,001,-14,0.0,0,27272
2,0,001,-15,0.0,0,28213
2,0,001,-16,0.0,0,27969
2,0,001,-17,0.0,0,25642
2,0,001,-18,0.0,0,62135
2,0,010,18,1.0,15825,15825
2,0,010,17,1.0,6757,6757
2,0,010,16,1.0,7472,7472
2,0,010,15,1.0,7458,7458
2,0,010,14,1.0,7509,7509
2,0,010,13,1.0,6884,6884
2,0,010,12,1.0,5696,5696
2,0,010,11,1.0,5017,5017
2,0,010,10,1.0,4741,4741
2,0,010,9,0.9998,4377,4378
2,0,010,8,0.9979,4347,4356
2,0,010,7,0.9975,4804,4816
2,0,010,6,0.9943,5765,5798
2,0,010,5,0.9911,7494,7561
2,0,010,4,0.981,9491,9675
2,0,010,3,0.9655,12088,12520
2,0,010,2,0.9198,14740,16025
2,0,010,1,0.8504,17560,20650
2,0,010,0,0.6325,27941,44173
2,0,010,-1,0.3555,5702,16039
2,0,010,-2,0.1948,2717,13951
2,0,010,-3,0.101,1120,11091
2,0,010,-4,0.0476,412,8663
2,0,010,-5,0.0234,163,6978
2,0,010,-6,0.01,56,5574
2,0,010,-7,0.0056,28,4963
2,0,010,-8,0.0033,16,4858
2,0,010,-9,0.001,5,5002
2,0,010,-10,0.0007,4,5340
2,0,010,-11,0.0005,3,5841
2,0,010,-12,0.0003,2,7012
2,0,010,-13,0.0,0,7597
2,0,010,-14,0.0,0,7868
2,0,010,-15,0.0,0,7973
2,0,010,-16,0.0,0,7616
2,0,010,-17,0.0,0,6895
2,0,010,-18,0.0,0,15924
2,0,011,18,1.0,15786,15786
2,0,011,17,1.0,7121,7121
2,0,011,16,1.0,7620,7620
2,0,011,15,1.0,7612,7612
2,0,011,14,1.0,7682,7682
2,0,011,13,1.0,7103,7103
2,0,011,12,0.9998,5830,5831
2,0,011,11,1.0,5189,5189
2,0,011,10,1.0,4766,4766
2,0,011,9,1.0,4369,4369
2,0,011,8,0.9986,4406,4412
2,0,011,7,0.9977,4855,4866
2,0,011,6,0.9953,5766,5793
2,0,011,5,0.994,7420,7465
2,0,011,4,0.9844,9503,9654
2,0,011,3,0.9647,11935,12372
2,0,011,2,0.9264,14881,16064
2,0,011,1,0.8612,17191,19962
2,0,011,0,0.6568,30983,47171
2,0,011,-1,0.4125,6853,16612
2,0,011,-2,0.2809,3987,14195
2,0,011,-3,0.1736,2002,11533
2,0,011,-4,0.0903,820,9081
2,0,011,-5,0.0461,327,7097
2,0,011,-6,0.0212,125,5897
2,0,011,-7,0.0109,56,5159
2,0,011,-8,0.0046,23,4955
2,0,011,-9,0.002,10,5027
2,0,011,-10,0.0015,8,5387
2,0,011,-11,0.0,0,6088
2,0,011,-12,0.0001,1,6679
2,0,011,-13,0.0,0,7734
2,0,011,-14,0.0,0,8044
2,0,011,-15,0.0,0,8245
2,0,011,-16,0.0,0,8006
2,0,011,-17,0.0,0,7508
2,0,011,-18,0.0,0,17122
2,0,100,18,1.0,4967,4967
2,0,100,17,1.0,2218,2218
2,0,100,16,1.0,2242,2242
2,0,100,15,1.0,2379,2379
2,0,100,14,1.0,2167,2167
2,0,100,13,1.0,2124,2124
2,0,100,12,1.0,1956,1956
2,0,100,11,1.0,1770,1770
2,0,100,10,1.0,1145,1145
2,0,100,9,1.0,1124,1124
2,0,100,8,1.0,1152,1152
2,0,100,7,1.0,1230,1230
2,0,100,6,0.9962,1594,1600
2,0,100,5,0.9941,2038,2050
2,0,100,4,0.9852,2591,2630
2,0,100,3,0.9713,3488,3591
2,0,100,2,0.9317,4259,4571
2,0,100,1,0.8821,5513,6250
2,0,100,0,0.7313,6974,9536
2,0,100,-1,0.4475,1761,3935
2,0,100,-2,0.1975,665,3367
2,0,100,-3,0.1005,273,2717
2,0,100,-4,0.0468,100,2137
2,0,100,-5,0.0213,36,1693
2,0,100,-6,0.0215,29,1351
2,0,100,-7,0.0046,6,1299
2,0,100,-8,0.0016,2,1259
2,0,100,-9,0.0007,1,1346
2,0,100,-10,0.0005,1,1960
2,0,100,-11,0.001,2,2061
2,0,100,-12,0.0,0,2223
2,0,100,-13,0.0,0,2365
2,0,100,-14,0.0,0,2378
2,0,100,-15,0.0,0,2422
2,0,100,-16,0.0,0,2345
2,0,100,-17,0.0,0,2021
2,0,100,-18,0.0,0,3952
2,0,101,18,1.0,6780,6780
2,0,101,17,1.0,2982,2982
2,0,101,16,1.0,3167,3167
2,0,101,15,1.0,3091,3091
2,0,101,14,1.0,3012,3012
2,0,101,13,1.0,2826,2826
2,0,101,12,1.0,2538,2538
2,0,101,11,1.0,1708,1708
2,0,101,10,1.0,1530,1530
2,0,101,9,1.0,1498,1498
2,0,101,8,0.998,1492,1495
2,0,101,7,0.9988,1700,1702
2,0,101,6,0.9963,2140,2148
2,0,101,5,0.9933,2960,2980
2,0,101,4,0.9859,3506,3556
2,0,101,3,0.9749,4576,4694
2,0,101,2,0.9387,5742,6117
2,0,101,1,0.8871,7357,8293
2,0,101,0,0.7273,9343,12846
2,0,101,-1,0.4884,2506,5131
2,0,101,-2,0.2897,1282,4426
2,0,101,-3,0.1778,629,3537
2,0,101,-4,0.0888,248,2794
2,0,101,-5,0.0463,103,2225
2,0,101,-6,0.0243,46,1891
2,0,101,-7,0.0099,17,1722
2,0,101,-8,0.0047,8,1703
2,0,101,-9,0.0021,4,1886
2,0,101,-10,0.0004,1,2465
2,0,101,-11,0.0011,3,2762
2,0,101,-12,0.0003,1,3015
2,0,101,-13,0.0,0,3303
2,0,101,-14,0.0,0,3213
2,0,101,-15,0.0,0,3263
2,0,101,-16,0.0,0,3082
2,0,101,-17,0.0,0,2748
2,0,101,-18,0.0,0,5331
2,0,110,18,1.0,5703,5703
2,0,110,17,1.0,2549,2549
2,0,110,16,1.0,2602,2602
2,0,110,15,1.0,2553,2553
2,0,110,14,1.0,2471,2471
2,0,110,13,1.0,2291,2291
2,0,110,12,1.0,2051,2051
2,0,110,11,1.0,1916,1916
2,0,110,10,1.0,1314,1314
2,0,110,9,0.9992,1257,1258
2,0,110,8,1.0,1289,1289
2,0,110,7,0.998,1511,1514
2,0,110,6,0.9978,1795,1799
2,0,110,5,0.9962,2378,2387
2,0,110,4,0.988,3038,3075
2,0,110,3,0.9759,3880,3976
2,0,110,2,0.9453,4836,5116
2,0,110,1,0.91,6247,6865
2,0,110,0,0.7846,8277,10549
2,0,110,-1,0.574,2600,4530
2,0,110,-2,0.3605,1350,3745
2,0,110,-3,0.1954,582,2979
2,0,110,-4,0.1057,261,2470
2,0,110,-5,0.0472,89,1885
2,0,110,-6,0.032,52,1625
2,0,110,-7,0.0131,19,1453
2,0,110,-8,0.0029,4,1400
2,0,110,-9,0.0014,2,1422
2,0,110,-10,0.0009,2,2188
2,0,110,-11,0.0009,2,2292
2,0,110,-12,0.0004,1,2541
2,0,110,-13,0.0,0,2679
2,0,110,-14,0.0,0,2686
2,0,110,-15,0.0,0,2691
2,0,110,-16,0.0,0,2593
2,0,110,-17,0.0,0,2258
2,0,110,-18,0.0,0,4542
2,0,111,18,1.0,8241,8241
2,0,111,17,1.0,3624,3624
2,0,111,16,1.0,3638,3638
2,0,111,15,1.0,3543,3543
2,0,111,14,1.0,3480,3480
2,0,111,13,0.9997,3207,3208
2,0,111,12,0.9996,2812,2813
2,0,111,11,1.0,2001,2001
2,0,111,10,1.0,1737,1737
2,0,111,9,1.0,1763,1763
2,0,111,8,0.9994,1701,1702
2,0,111,7,0.9985,1986,1989
2,0,111,6,0.998,2496,2501
2,0,111,5,0.9959,3141,3154
2,0,111,4,0.9892,4041,4085
2,0,111,3,0.9767,5276,5402
2,0,111,2,0.9569,6800,7106
2,0,111,1,0.9092,8607,9467
2,0,111,0,0.7965,11495,14432
2,0,111,-1,0.5992,3502,5844
2,0,111,-2,0.4039,2033,5034
2,0,111,-3,0.2766,1129,4081
2,0,111,-4,0.1682,538,3199
2,0,111,-5,0.0903,227,2515
2,0,111,-6,0.049,107,2185
2,0,111,-7,0.0215,42,1953
2,0,111,-8,0.0129,25,1936
2,0,111,-9,0.0039,8,2044
2,0,111,-10,0.0016,4,2525
2,0,111,-11,0.0006,2,3246
2,0,111,-12,0.0006,2,3505
2,0,111,-13,0.0,0,3789
2,0,111,-14,0.0,0,3840
2,0,111,-15,0.0,0,3824
2,0,111,-16,0.0,0,3624
2,0,111,-17,0.0,0,3369
2,0,111,-18,0.0,0,6262
2,1,000,18,1.0,149406,149406
2,1,000,17,1.0,61549,61549
2,1,000,16,1.0,66914,66914
2,1,000,15,1.0,68543,68543
2,1,000,14,1.0,67612,67612
2,1,000,13,1.0,63572,63573
2,1,000,12,0.9999,57717,57720
2,1,000,11,1.0,51135,51136
2,1,000,10,0.9998,46440,46449
2,1,000,9,0.9996,43199,43215
2,1,000,8,0.999,43365,43407
2,1,000,7,0.9975,48148,48268
2,1,000,6,0.9943,58063,58393
2,1,000,5,0.9876,72994,73914
2,1,000,4,0.9741,93913,96414
2,1,000,3,0.9449,117500,124355
2,1,000,2,0.8886,138247,155575
2,1,000,1,0.7856,147856,188202
2,1,000,0,0.4406,199939,453805
2,1,000,-1,0.1181,19077,161468
2,1,000,-2,0.0516,7089,137292
2,1,000,-3,0.0236,2643,111792
2,1,000,-4,0.0102,893,87927
2,1,000,-5,0.0043,298,70061
2,1,000,-6,0.0019,106,57249
2,1,000,-7,0.0006,30,50143
2,1,000,-8,0.0003,13,48313
2,1,000,-9,0.0001,3,48735
2,1,000,-10,0.0001,5,52218
2,1,000,-11,0.0,2,57951
2,1,000,-12,0.0,0,63606
2,1,000,-13,0.0,0,68798
2,1,000,-14,0.0,0,72624
2,1,000,-15,0.0,0,72735
2,1,000,-16,0.0,0,70226
2,1,000,-17,0.0,0,64769
2,1,000,-18,0.0,0,156170
2,1,001,18,1.0,69051,69051
2,1,001,17,1.0,29187,29187
2,1,001,16,1.0,31352,31352
2,1,001,15,1.0,31465,31465
2,1,001,14,1.0,30651,30651
2,1,001,13,1.0,28893,28893
2,1,001,12,0.9999,26204,26206
2,1,001,11,1.0,23051,23052
2,1,001,10,0.9998,20995,20999
2,1,001,9,0.9996,19628,19635
2,1,001,8,0.9993,19310,19323
2,1,001,7,0.9983,21588,21625
2,1,001,6,0.9948,26126,26262
2,1,001,5,0.9889,33121,33494
2,1,001,4,0.9762,42409,43443
2,1,001,3,0.9481,53022,55925
2,1,001,2,0.8988,63088,70191
2,1,001,1,0.8044,69238,86078
2,1,001,0,0.4869,99536,204422
2,1,001,-1,0.191,14037,73507
2,1,001,-2,0.1078,6673,61908
2,1,001,-3,0.0525,2655,50587
2,1,001,-4,0.022,879,39888
2,1,001,-5,0.0095,298,31356
2,1,001,-6,0.0036,94,25843
2,1,001,-7,0.0014,31,22463
2,1,001,-8,0.0009,19,21747
2,1,001,-9,0.0002,4,22105
2,1,001,-10,0.0002,5,23924
2,1,001,-11,0.0001,2,26432
2,1,001,-12,0.0,1,29179
2,1,001,-13,0.0,0,31330
2,1,001,-14,0.0,0,33107
2,1,001,-15,0.0,0,33962
2,1,001,-16,0.0,0,33071
2,1,001,-17,0.0,0,30142
2,1,001,-18,0.0,0,71493
2,1,010,18,1.0,26275,26275
2,1,010,17,1.0,10347,10347
2,1,010,16,1.0,11079,11079
2,1,010,15,1.0,11126,11126
2,1,010,14,1.0,10721,10721
2,1,010,13,1.0,9497,9497
2,1,010,12,1.0,8352,8352
2,1,010,11,1.0,7512,7512
2,1,010,10,1.0,6844,6844
2,1,010,9,0.9991,6425,6431
2,1,010,8,0.9982,6745,6757
2,1,010,7,0.9974,7682,7702
2,1,010,6,0.9953,9227,9271
2,1,010,5,0.988,11658,11800
2,1,010,4,0.9773,15171,15523
2,1,010,3,0.9548,18877,19771
2,1,010,2,0.9073,23256,25633
2,1,010,1,0.8185,26379,32227
2,1,010,0,0.5456,32293,59192
2,1,010,-1,0.2394,5421,22641
2,1,010,-2,0.1171,2284,19498
2,1,010,-3,0.0548,853,15575
2,1,010,-4,0.0224,276,12341
2,1,010,-5,0.0096,95,9879
2,1,010,-6,0.0044,36,8187
2,1,010,-7,0.0019,14,7247
2,1,010,-8,0.0006,4,7157
2,1,010,-9,0.0003,2,7659
2,1,010,-10,0.0005,4,8201
2,1,010,-11,0.0001,1,8981
2,1,010,-12,0.0001,1,10222
2,1,010,-13,0.0,0,11378
2,1,010,-14,0.0,0,11760
2,1,010,-15,0.0,0,11648
2,1,010,-16,0.0,0,11248
2,1,010,-17,0.0,0,9987
2,1,010,-18,0.0,0,22181
2,1,011,18,1.0,29204,29204
2,1,011,17,1.0,12054,12054
2,1,011,16,1.0,12842,12842
2,1,011,15,1.0,12709,12709
2,1,011,14,1.0,12105,12105
2,1,011,13,1.0,11122,11122
2,1,011,12,1.0,9774,9774
2,1,011,11,1.0,8723,8723
2,1,011,10,0.9997,7831,7833
2,1,011,9,0.9997,7474,7476
2,1,011,8,0.9993,7441,7446
2,1,011,7,0.9976,8405,8425
2,1,011,6,0.9957,10279,10323
2,1,011,5,0.991,13282,13402
2,1,011,4,0.9789,16600,16958
2,1,011,3,0.9565,21127,22087
2,1,011,2,0.911,25542,28038
2,1,011,1,0.8266,29328,35480
2,1,011,0,0.5567,40562,72861
2,1,011,-1,0.2836,7751,27328
2,1,011,-2,0.1873,4331,23125
2,1,011,-3,0.1121,2100,18736
2,1,011,-4,0.0477,710,14875
2,1,011,-5,0.0222,261,11769
2,1,011,-6,0.0088,85,9650
2,1,011,-7,0.003,25,8454
2,1,011,-8,0.0017,14,8406
2,1,011,-9,0.0002,2,8543
2,1,011,-10,0.0003,3,9269
2,1,011,-11,0.0001,1,10467
2,1,011,-12,0.0001,1,11390
2,1,011,-13,0.0,0,13064
2,1,011,-14,0.0,0,13625
2,1,011,-15,0.0,0,13723
2,1,011,-16,0.0,0,13342
2,1,011,-17,0.0,0,12010
