remaining,outs,obc,batting_lead,win_prob,n_samples,n_used,method,prior_source,tango_weight,iso_delta
10,1,000,-5,0.0359961988110943,6,25,re_collapsed,gregstoll,0.4444444444444444,0.031769
10,2,000,-5,0.029906052230216758,4,0,prior,gregstoll,1.0,0.021493
10,0,000,-4,0.1427760134064342,27,27,empirical,gregstoll,0.425531914893617,0.0
10,1,000,-4,0.123460848512799,19,19,empirical,gregstoll,0.5128205128205128,-0.008242
10,2,000,-4,0.09215402198555415,13,13,empirical,gregstoll,0.6060606060606061,0.0
10,0,000,-3,0.19766242265888906,66,66,empirical,gregstoll,0.23255813953488372,0.0
10,1,000,-3,0.12396084851279898,44,44,empirical,gregstoll,0.3125,0.008742
10,2,000,-3,0.12285803038948429,32,32,empirical,gregstoll,0.38461538461538464,0.02299
10,0,000,-2,0.2453409614918642,101,101,empirical,gregstoll,0.1652892561983471,0.0
10,1,000,-2,0.22707891596300184,64,64,empirical,gregstoll,0.23809523809523808,0.0
10,2,000,-2,0.1879316589545933,51,51,empirical,gregstoll,0.28169014084507044,0.0237
10,0,000,-1,0.428292731044086,163,163,empirical,gregstoll,0.1092896174863388,0.0
10,1,000,-1,0.41577381667649,104,104,empirical,gregstoll,0.16129032258064516,-0.000499
10,2,000,-1,0.39197097694117183,74,74,empirical,gregstoll,0.2127659574468085,-0.013607
10,0,000,0,0.5051901988915056,657,657,empirical,gregstoll,0.029542097488921712,0.0
10,1,000,0,0.4755270275676919,433,433,empirical,gregstoll,0.04415011037527594,0.0
10,2,000,0,0.45464999567238196,312,312,empirical,gregstoll,0.060240963855421686,0.0
10,0,000,1,0.6300476116980036,198,198,empirical,gregstoll,0.09174311926605505,0.0
10,1,000,1,0.5945827458679672,153,153,empirical,gregstoll,0.11560693641618497,-0.005611
10,2,000,1,0.5815008740832537,129,129,empirical,gregstoll,0.1342281879194631,-0.032361
10,0,000,2,0.745633104910076,96,96,empirical,gregstoll,0.1724137931034483,-0.001979
10,1,000,2,0.745133104910076,86,86,empirical,gregstoll,0.18867924528301888,-0.003441
10,2,000,2,0.7122776622054112,84,84,empirical,gregstoll,0.19230769230769232,-0.009847
10,0,000,3,0.8146914299669188,58,58,empirical,gregstoll,0.2564102564102564,0.001822
10,1,000,3,0.8141914299669188,46,46,empirical,gregstoll,0.30303030303030304,-0.005569
10,2,000,3,0.7822287017452509,49,49,empirical,gregstoll,0.2898550724637681,0.01531
10,0,000,4,0.8772845238288237,34,34,empirical,gregstoll,0.37037037037037035,-0.03183
10,1,000,4,0.8677080219289383,29,29,empirical,gregstoll,0.40816326530612246,-0.009356
10,2,000,4,0.8630282122602898,25,25,empirical,gregstoll,0.4444444444444444,0.001866
10,0,000,5,0.8891088448215253,16,16,empirical,gregstoll,0.5555555555555556,-0.060385
10,1,000,5,0.8886088448215254,18,18,empirical,gregstoll,0.5263157894736842,-0.060984
10,2,000,5,0.8881088448215254,18,18,empirical,gregstoll,0.5263157894736842,-0.033205
10,0,000,6,0.8896088448215252,4,20,re_collapsed,gregstoll,0.5,0.116364
10,1,000,6,0.8891088448215253,4,20,re_collapsed,gregstoll,0.5,0.112641
10,2,000,6,0.8886088448215254,3,0,prior,gregstoll,1.0,0.039874
10,0,000,7,0.9363232357216986,3,13,re_collapsed,gregstoll,0.6060606060606061,0.0
10,1,000,7,0.9327768211797816,5,13,re_collapsed,gregstoll,0.6060606060606061,0.0
10,2,000,7,0.9312771009345019,4,0,prior,gregstoll,1.0,-0.004909
10,0,000,8,0.9977212260592404,2,6,re_collapsed,gregstoll,0.7692307692307693,-0.000219
10,1,000,8,0.9976856453387246,2,6,re_collapsed,gregstoll,0.7692307692307693,-0.000124
10,2,000,8,0.9975362392828,2,0,prior,gregstoll,1.0,1.2e-05
10,0,000,9,0.9982719522788048,0,0,prior,gregstoll,1.0,0.0
10,1,000,9,0.9979040957808025,1,0,prior,gregstoll,1.0,-0.000417
10,2,000,9,0.9974040957808026,1,0,prior,gregstoll,1.0,-0.000272
10,0,000,10,0.9989999999999999,0,0,prior,gregstoll,1.0,0.0
10,1,000,10,0.9987041791588129,0,0,prior,gregstoll,1.0,-1.4e-05
10,2,000,10,0.998204179158813,0,0,prior,gregstoll,1.0,-0.00058
10,0,001,-10,0.0018963089859952587,0,0,prior,gregstoll,1.0,0.000896
10,1,001,-10,0.0013963089859952587,0,0,prior,gregstoll,1.0,-0.003625
10,2,001,-10,0.001,0,0,prior,gregstoll,1.0,0.0
10,0,001,-9,0.0030400308603051786,2,0,prior,gregstoll,1.0,0.000512
10,1,001,-9,0.0025400308603051786,1,0,prior,gregstoll,1.0,-0.001384
10,2,001,-9,0.0019412649389403142,1,0,prior,gregstoll,1.0,-0.000221
10,0,001,-8,0.09387218821543146,0,0,prior,gregstoll,1.0,-0.267312
10,1,001,-8,0.03858305667460676,0,0,prior,gregstoll,1.0,-0.138349
10,2,001,-8,0.02925988671988976,0,0,prior,gregstoll,1.0,-0.093727
10,0,001,-7,0.09437218821543146,0,0,prior,gregstoll,1.0,0.083211
10,1,001,-7,0.03908305667460676,0,5,re_collapsed,gregstoll,0.8,0.032337
10,2,001,-7,0.030039835010813434,1,5,re_collapsed,gregstoll,0.8,0.028205
10,0,001,-6,0.09487218821543146,0,0,prior,gregstoll,1.0,0.081445
10,1,001,-6,0.03958305667460676,0,12,re_collapsed,gregstoll,0.625,0.032944
10,2,001,-6,0.030539835010813435,1,12,re_collapsed,gregstoll,0.625,0.025709
10,0,001,-5,0.09537218821543146,4,8,re_collapsed,gregstoll,0.7142857142857143,0.084265
10,1,001,-5,0.04387429439438669,3,25,re_collapsed,gregstoll,0.4444444444444444,0.038677
10,2,001,-5,0.031039835010813435,3,25,re_collapsed,gregstoll,0.4444444444444444,0.026277
10,0,001,-4,0.15789325151277409,5,15,re_collapsed,gregstoll,0.5714285714285714,0.000256
10,1,001,-4,0.15739325151277408,5,68,re_collapsed,gregstoll,0.22727272727272727,-0.008343
10,2,001,-4,0.15689325151277408,8,68,re_collapsed,gregstoll,0.22727272727272727,-0.002151
10,0,001,-3,0.27772499607702905,16,16,empirical,gregstoll,0.5555555555555556,-0.058253
10,1,001,-3,0.21095834898055804,17,17,empirical,gregstoll,0.5405405405405406,0.0
10,2,001,-3,0.17931784258603956,16,16,empirical,gregstoll,0.5555555555555556,-0.000484
10,0,001,-2,0.27822499607702905,29,29,empirical,gregstoll,0.40816326530612246,0.058753
10,1,001,-2,0.27182144456971735,27,27,empirical,gregstoll,0.425531914893617,0.0
10,2,001,-2,0.1879316589545933,23,23,empirical,gregstoll,0.46511627906976744,0.000507
10,0,001,-1,0.44598416312747535,42,42,empirical,gregstoll,0.3225806451612903,0.0
10,1,001,-1,0.41627381667649,45,45,empirical,gregstoll,0.3076923076923077,-0.007185
10,2,001,-1,0.39247097694117183,33,33,empirical,gregstoll,0.37735849056603776,0.023429
10,0,001,0,0.5292985896981625,159,159,empirical,gregstoll,0.11173184357541899,-0.007062
10,1,001,0,0.5093380829191831,171,171,empirical,gregstoll,0.10471204188481675,-0.010222
10,2,001,0,0.48286980511250227,142,142,empirical,gregstoll,0.12345679012345678,-0.013934
10,0,001,1,0.6564681764636026,58,58,empirical,gregstoll,0.2564102564102564,0.0
10,1,001,1,0.5950827458679672,60,60,empirical,gregstoll,0.25,0.014665
10,2,001,1,0.5820008740832536,68,68,empirical,gregstoll,0.22727272727272727,0.00448
10,0,001,2,0.7461331049100759,23,23,empirical,gregstoll,0.46511627906976744,-0.006972
10,1,001,2,0.745633104910076,27,27,empirical,gregstoll,0.425531914893617,-0.082979
10,2,001,2,0.7127776622054112,42,42,empirical,gregstoll,0.3225806451612903,0.014777
10,0,001,3,0.8408459048657982,14,14,empirical,gregstoll,0.5882352941176471,-0.00272
10,1,001,3,0.8170137903954583,22,22,empirical,gregstoll,0.47619047619047616,0.026867
10,2,001,3,0.7822287017452509,25,25,empirical,gregstoll,0.4444444444444444,0.02762
10,0,001,4,0.903103900822633,12,12,empirical,gregstoll,0.625,-0.01027
10,1,001,4,0.8808186995000654,12,12,empirical,gregstoll,0.625,-0.022007
10,2,001,4,0.8771238036445738,22,22,empirical,gregstoll,0.47619047619047616,-0.048778
10,0,001,5,0.9036039008226332,2,16,re_collapsed,gregstoll,0.5555555555555556,-0.078471
10,1,001,5,0.8981736747106579,7,73,re_collapsed,gregstoll,0.21505376344086022,-0.061288
10,2,001,5,0.897673674710658,12,12,empirical,gregstoll,0.625,-0.041791
10,0,001,6,0.904103900822633,0,7,re_collapsed,gregstoll,0.7407407407407407,0.090241
10,1,001,6,0.898673674710658,2,20,re_collapsed,gregstoll,0.5,0.118505
10,2,001,6,0.898173674710658,3,20,re_collapsed,gregstoll,0.5,0.132169
10,0,001,7,0.9568858677349299,0,0,prior,gregstoll,1.0,0.0
10,1,001,7,0.9351030184743854,1,13,re_collapsed,gregstoll,0.6060606060606061,0.0
10,2,001,7,0.9312771009345019,0,13,re_collapsed,gregstoll,0.6060606060606061,-0.000609
10,0,001,8,0.9982212260592404,0,0,prior,gregstoll,1.0,-0.000487
10,1,001,8,0.9981856453387246,1,6,re_collapsed,gregstoll,0.7692307692307693,0.000181
10,2,001,8,0.9977318822462693,0,6,re_collapsed,gregstoll,0.7692307692307693,-0.000679
10,0,001,9,0.9987404920419563,0,0,prior,gregstoll,1.0,0.000277
10,1,001,9,0.9982404920419563,0,0,prior,gregstoll,1.0,0.000334
10,2,001,9,0.9980362392828,0,0,prior,gregstoll,1.0,0.000347
10,0,001,10,0.999,0,0,prior,gregstoll,1.0,0.0
10,1,001,10,0.9986174662349311,0,0,prior,gregstoll,1.0,0.001128
10,2,001,10,0.9981174662349311,0,0,prior,gregstoll,1.0,0.001656
10,0,010,-10,0.0023963089859952587,0,0,prior,gregstoll,1.0,0.001396
10,1,010,-10,0.0018963089859952587,0,0,prior,gregstoll,1.0,0.000896
10,2,010,-10,0.0013963089859952587,0,0,prior,gregstoll,1.0,0.000396
10,0,010,-9,0.003540030860305179,0,0,prior,gregstoll,1.0,0.00254
10,1,010,-9,0.003040030860305179,0,0,prior,gregstoll,1.0,-0.003582
10,2,010,-9,0.0024412649389403142,0,0,prior,gregstoll,1.0,0.001441
10,0,010,-8,0.09437218821543146,1,0,prior,gregstoll,1.0,-0.322305
10,1,010,-8,0.03908305667460676,0,0,prior,gregstoll,1.0,-0.135596
10,2,010,-8,0.02975988671988976,0,0,prior,gregstoll,1.0,-0.117847
10,0,010,-7,0.09487218821543146,0,0,prior,gregstoll,1.0,0.08667
10,1,010,-7,0.03958305667460676,0,0,prior,gregstoll,1.0,0.025369
10,2,010,-7,0.030539835010813435,0,5,re_collapsed,gregstoll,0.8,0.016336
10,0,010,-6,0.09537218821543146,0,0,prior,gregstoll,1.0,0.083022
10,1,010,-6,0.04008305667460676,0,0,prior,gregstoll,1.0,0.02926
10,2,010,-6,0.031039835010813435,0,12,re_collapsed,gregstoll,0.625,0.0233
10,0,010,-5,0.09587218821543146,0,0,prior,gregstoll,1.0,0.070994
10,1,010,-5,0.04437429439438669,2,8,re_collapsed,gregstoll,0.7142857142857143,0.035638
10,2,010,-5,0.031539835010813436,1,25,re_collapsed,gregstoll,0.4444444444444444,0.028647
10,0,010,-4,0.23198912331138752,1,0,prior,gregstoll,1.0,0.0
10,1,010,-4,0.1604875055290851,4,15,re_collapsed,gregstoll,0.5714285714285714,0.013975
10,2,010,-4,0.1599875055290851,4,68,re_collapsed,gregstoll,0.22727272727272727,-0.005064
10,0,010,-3,0.3148446764411096,8,17,re_collapsed,gregstoll,0.5405405405405406,-0.00095
10,1,010,-3,0.2824411633963887,5,39,re_collapsed,gregstoll,0.3389830508474576,-0.013628
10,2,010,-3,0.17981784258603956,3,157,re_collapsed,gregstoll,0.11299435028248588,0.000386
10,0,010,-2,0.3155823033830101,13,13,empirical,gregstoll,0.6060606060606061,-0.000967
10,1,010,-2,0.2829411633963887,14,14,empirical,gregstoll,0.5882352941176471,0.014128
10,2,010,-2,0.23861810043330217,14,14,empirical,gregstoll,0.5882352941176471,-0.009069
10,0,010,-1,0.45233714470809294,14,14,empirical,gregstoll,0.5882352941176471,0.0
10,1,010,-1,0.41677381667649,25,25,empirical,gregstoll,0.4444444444444444,0.016611
10,2,010,-1,0.39297097694117183,30,30,empirical,gregstoll,0.4,0.008773
10,0,010,0,0.5297985896981624,58,58,empirical,gregstoll,0.2564102564102564,0.019652
10,1,010,0,0.5098380829191831,78,78,empirical,gregstoll,0.20408163265306123,0.022754
10,2,010,0,0.48336980511250227,84,84,empirical,gregstoll,0.19230769230769232,0.015416
10,0,010,1,0.6732706911409349,27,27,empirical,gregstoll,0.425531914893617,-0.009602
10,1,010,1,0.6063721344402655,36,36,empirical,gregstoll,0.35714285714285715,0.0
10,2,010,1,0.5825008740832536,48,48,empirical,gregstoll,0.29411764705882354,0.081252
10,0,010,2,0.7466331049100758,11,11,empirical,gregstoll,0.6451612903225806,0.033961
10,1,010,2,0.7461331049100759,24,24,empirical,gregstoll,0.45454545454545453,0.062129
10,2,010,2,0.7132776622054111,44,44,empirical,gregstoll,0.3125,0.004945
10,0,010,3,0.8581387299627694,7,21,re_collapsed,gregstoll,0.4878048780487805,0.016327
10,1,010,3,0.8576387299627695,10,10,empirical,gregstoll,0.6666666666666666,-0.029591
10,2,010,3,0.7838379898207686,16,16,empirical,gregstoll,0.5555555555555556,0.0
10,0,010,4,0.9205909511812218,5,17,re_collapsed,gregstoll,0.5405405405405406,-0.03244
10,1,010,4,0.8920292543474302,11,11,empirical,gregstoll,0.6451612903225806,-0.0156
10,2,010,4,0.8839362125590858,14,14,empirical,gregstoll,0.5882352941176471,-0.050079
10,0,010,5,0.9206807993328339,2,9,re_collapsed,gregstoll,0.6896551724137931,-0.057651
10,1,010,5,0.9037363020197484,6,16,re_collapsed,gregstoll,0.5555555555555556,-0.077286
10,2,010,5,0.9032363020197485,9,73,re_collapsed,gregstoll,0.21505376344086022,-0.054941
10,0,010,6,0.9213995469853075,2,0,prior,gregstoll,1.0,0.090032
10,1,010,6,0.9042363020197485,0,7,re_collapsed,gregstoll,0.7407407407407407,0.096463
10,2,010,6,0.9037363020197485,0,20,re_collapsed,gregstoll,0.5,0.115594
10,0,010,7,0.9797804720210501,0,0,prior,gregstoll,1.0,-0.017681
10,1,010,7,0.965987471640053,1,0,prior,gregstoll,1.0,-0.000356
10,2,010,7,0.9316011333715015,2,13,re_collapsed,gregstoll,0.6060606060606061,-0.003782
10,0,010,8,0.9987212260592403,0,0,prior,gregstoll,1.0,0.000674
10,1,010,8,0.9986856453387245,0,0,prior,gregstoll,1.0,0.001466
10,2,010,8,0.9982318822462692,0,6,re_collapsed,gregstoll,0.7692307692307693,0.001695
10,0,010,9,0.999,0,0,prior,gregstoll,1.0,0.0
10,1,010,9,0.9985,0,0,prior,gregstoll,1.0,-0.0005
10,2,010,9,0.9984847851224221,0,0,prior,gregstoll,1.0,0.002888
10,0,010,10,0.999,0,0,prior,logistic,1.0,0.0
10,1,010,10,0.9986174662349311,0,0,prior,gregstoll,1.0,-0.000383
10,2,010,10,0.9981174662349311,0,0,prior,gregstoll,1.0,-0.000883
10,0,011,-10,0.0033963089859952588,0,0,prior,gregstoll,1.0,0.002396
10,1,011,-10,0.0028963089859952587,0,0,prior,gregstoll,1.0,-0.008489
10,2,011,-10,0.0023963089859952587,0,0,prior,gregstoll,1.0,0.001396
10,0,011,-9,0.00520419964442386,0,0,prior,gregstoll,1.0,0.004204
10,1,011,-9,0.004704199644423861,0,0,prior,gregstoll,1.0,-0.001818
10,2,011,-9,0.00420419964442386,0,0,prior,gregstoll,1.0,0.003204
10,0,011,-8,0.12040807966875347,1,0,prior,gregstoll,1.0,-0.374448
10,1,011,-8,0.10351530351603484,1,0,prior,gregstoll,1.0,-0.341558
10,2,011,-8,0.04822387150990683,0,0,prior,gregstoll,1.0,-0.121274
10,0,011,-7,0.12090807966875347,0,0,prior,gregstoll,1.0,0.094009
10,1,011,-7,0.10401530351603484,0,0,prior,gregstoll,1.0,0.086869
10,2,011,-7,0.04872387150990683,0,5,re_collapsed,gregstoll,0.8,0.040972
10,0,011,-6,0.12140807966875347,0,0,prior,gregstoll,1.0,0.106624
10,1,011,-6,0.10451530351603484,0,0,prior,gregstoll,1.0,0.090303
10,2,011,-6,0.04922387150990683,0,12,re_collapsed,gregstoll,0.625,0.038261
10,0,011,-5,0.12190807966875347,1,0,prior,gregstoll,1.0,0.099627
10,1,011,-5,0.11015068252156801,0,8,re_collapsed,gregstoll,0.7142857142857143,0.099802
10,2,011,-5,0.04972387150990683,0,25,re_collapsed,gregstoll,0.4444444444444444,0.045041
10,0,011,-4,0.24629070149686774,1,0,prior,gregstoll,1.0,5.6e-05
10,1,011,-4,0.16180309912383523,5,15,re_collapsed,gregstoll,0.5714285714285714,0.005627
10,2,011,-4,0.16130309912383523,3,68,re_collapsed,gregstoll,0.22727272727272727,-0.009418
10,0,011,-3,0.3236464723420789,3,17,re_collapsed,gregstoll,0.5405405405405406,-0.017381
10,1,011,-3,0.30460231014664085,5,39,re_collapsed,gregstoll,0.3389830508474576,-0.005001
10,2,011,-3,0.18081784258603956,5,157,re_collapsed,gregstoll,0.11299435028248588,0.001442
10,0,011,-2,0.3241464723420789,5,24,re_collapsed,gregstoll,0.45454545454545453,0.017881
10,1,011,-2,0.3191217897636302,11,11,empirical,gregstoll,0.6451612903225806,-0.005005
10,2,011,-2,0.23961810043330217,10,10,empirical,gregstoll,0.6666666666666666,0.015148
10,0,011,-1,0.4902242755823339,9,34,re_collapsed,gregstoll,0.37037037037037035,0.000764
10,1,011,-1,0.4620805019395685,17,17,empirical,gregstoll,0.5405405405405406,-0.015411
10,2,011,-1,0.41441795257880304,10,10,empirical,gregstoll,0.6666666666666666,0.002883
10,0,011,0,0.5765583703277715,31,31,empirical,gregstoll,0.39215686274509803,0.002671
10,1,011,0,0.5743321857697936,50,50,empirical,gregstoll,0.2857142857142857,-0.011705
10,2,011,0,0.5240823733447095,44,44,empirical,gregstoll,0.3125,-0.022292
10,0,011,1,0.6742706911409347,12,12,empirical,gregstoll,0.625,0.03333
10,1,011,1,0.6681065300918699,24,24,empirical,gregstoll,0.45454545454545453,0.022138
10,2,011,1,0.6088169514631029,15,15,empirical,gregstoll,0.5714285714285714,-0.031122
10,0,011,2,0.7763314632889305,5,37,re_collapsed,gregstoll,0.3508771929824561,0.003229
10,1,011,2,0.7478149973154108,16,16,empirical,gregstoll,0.5555555555555556,0.013371
10,2,011,2,0.714277662205411,13,13,empirical,gregstoll,0.6060606060606061,0.064689
10,0,011,3,0.8591387299627693,2,21,re_collapsed,gregstoll,0.4878048780487805,0.019687
10,1,011,3,0.8586387299627694,5,51,re_collapsed,gregstoll,0.28169014084507044,-0.037942
10,2,011,3,0.8125542550537471,8,197,re_collapsed,gregstoll,0.09216589861751152,0.0
10,0,011,4,0.939806718128931,2,17,re_collapsed,gregstoll,0.5405405405405406,-0.027625
10,1,011,4,0.8930292543474301,6,46,re_collapsed,gregstoll,0.30303030303030304,0.016473
10,2,011,4,0.8849362125590857,6,132,re_collapsed,gregstoll,0.13157894736842105,-0.02109
10,0,011,5,0.940306718128931,0,9,re_collapsed,gregstoll,0.6896551724137931,-0.044188
10,1,011,5,0.9042363020197484,0,16,re_collapsed,gregstoll,0.5555555555555556,-0.076987
10,2,011,5,0.9037363020197484,3,73,re_collapsed,gregstoll,0.21505376344086022,-0.054717
10,0,011,6,0.9408067181289309,0,0,prior,gregstoll,1.0,0.036988
10,1,011,6,0.9047363020197484,1,7,re_collapsed,gregstoll,0.7407407407407407,0.111613
10,2,011,6,0.9042363020197485,3,20,re_collapsed,gregstoll,0.5,0.146356
10,0,011,7,0.98078047202105,0,0,prior,gregstoll,1.0,0.041495
10,1,011,7,0.9669874716400529,1,0,prior,gregstoll,1.0,0.017093
10,2,011,7,0.9326011333715014,0,13,re_collapsed,gregstoll,0.6060606060606061,0.012146
10,0,011,8,0.999,0,0,prior,gregstoll,1.0,0.0
10,1,011,8,0.9985,0,0,prior,gregstoll,1.0,0.001654
10,2,011,8,0.9980000000000001,0,6,re_collapsed,gregstoll,0.7692307692307693,-0.001082
10,0,011,9,0.999,0,0,prior,gregstoll,1.0,0.0
10,1,011,9,0.9985,0,0,prior,gregstoll,1.0,-0.0005
10,2,011,9,0.9980362392828,0,0,prior,gregstoll,1.0,-0.000964
10,0,011,10,0.999,0,0,prior,gregstoll,1.0,0.0
10,1,011,10,0.9986174662349311,0,0,prior,gregstoll,1.0,0.00292
10,2,011,10,0.9981174662349311,0,0,prior,gregstoll,1.0,-0.000883
10,0,100,-10,0.0028963089859952587,0,0,prior,logistic,1.0,0.001694
10,1,100,-10,0.0023963089859952587,0,0,prior,logistic,1.0,0.001194
10,2,100,-10,0.0018963089859952587,0,0,prior,logistic,1.0,0.000694
10,0,100,-9,0.004704199644423861,0,0,prior,logistic,1.0,0.002858
10,1,100,-9,0.00420419964442386,0,0,prior,gregstoll,1.0,0.003204
10,2,100,-9,0.0037041996444238602,0,0,prior,gregstoll,1.0,-0.012091
10,0,100,-8,0.09487218821543146,0,0,prior,logistic,1.0,-0.109056
10,1,100,-8,0.03958305667460676,0,0,prior,gregstoll,1.0,0.017214
10,2,100,-8,0.030259886719889762,0,0,prior,gregstoll,1.0,0.007891
10,0,100,-7,0.09537218821543146,0,0,prior,logistic,1.0,0.08822
10,1,100,-7,0.04008305667460676,0,0,prior,gregstoll,1.0,0.031881
10,2,100,-7,0.031039835010813435,0,5,re_collapsed,gregstoll,0.8,0.03024
10,0,100,-6,0.09587218821543146,0,0,prior,gregstoll,1.0,0.094872
10,1,100,-6,0.04058305667460676,0,0,prior,gregstoll,1.0,0.026587
10,2,100,-6,0.031539835010813436,1,12,re_collapsed,gregstoll,0.625,0.021369
10,0,100,-5,0.09637218821543146,1,0,prior,gregstoll,1.0,0.067416
10,1,100,-5,0.04487429439438669,1,8,re_collapsed,gregstoll,0.7142857142857143,0.030412
10,2,100,-5,0.032039835010813436,2,25,re_collapsed,gregstoll,0.4444444444444444,0.028349
10,0,100,-4,0.24579070149686774,0,0,prior,gregstoll,1.0,-0.026149
10,1,100,-4,0.16130309912383523,0,15,re_collapsed,gregstoll,0.5714285714285714,-0.012045
10,2,100,-4,0.16080309912383522,0,68,re_collapsed,gregstoll,0.22727272727272727,-0.010455
10,0,100,-3,0.3153446764411096,1,17,re_collapsed,gregstoll,0.5405405405405406,-0.012097
10,1,100,-3,0.2942442895489704,3,39,re_collapsed,gregstoll,0.3389830508474576,-0.016171
10,2,100,-3,0.18031784258603956,3,157,re_collapsed,gregstoll,0.11299435028248588,0.00317
10,0,100,-2,0.3160823033830101,2,24,re_collapsed,gregstoll,0.45454545454545453,0.022386
10,1,100,-2,0.2947442895489704,1,63,re_collapsed,gregstoll,0.24096385542168675,0.016671
10,2,100,-2,0.23911810043330217,7,251,re_collapsed,gregstoll,0.07380073800738007,-0.001948
10,0,100,-1,0.4897242755823339,1,34,re_collapsed,gregstoll,0.37037037037037035,-0.001322
10,1,100,-1,0.41727381667649,3,103,re_collapsed,gregstoll,0.16260162601626016,0.001256
10,2,100,-1,0.41391795257880304,6,404,re_collapsed,gregstoll,0.04716981132075472,-0.003745
10,0,100,0,0.5760583703277715,9,129,re_collapsed,gregstoll,0.1342281879194631,-0.006946
10,1,100,0,0.54723104133626,14,14,empirical,gregstoll,0.5882352941176471,0.0
10,2,100,0,0.48386980511250227,26,26,empirical,gregstoll,0.43478260869565216,0.027839
10,0,100,1,0.6737706911409348,8,85,re_collapsed,gregstoll,0.19047619047619047,-0.016325
10,1,100,1,0.66760653009187,15,15,empirical,gregstoll,0.5714285714285714,-0.033809
10,2,100,1,0.6083169514631029,22,22,empirical,gregstoll,0.47619047619047616,-0.035919
10,0,100,2,0.7758314632889306,5,37,re_collapsed,gregstoll,0.3508771929824561,-0.002729
10,1,100,2,0.7473149973154108,7,86,re_collapsed,gregstoll,0.18867924528301888,0.024588
10,2,100,2,0.7137776622054111,10,10,empirical,gregstoll,0.6666666666666666,-0.074236
10,0,100,3,0.8586387299627694,1,21,re_collapsed,gregstoll,0.4878048780487805,0.033645
10,1,100,3,0.8581387299627694,3,51,re_collapsed,gregstoll,0.28169014084507044,-0.037475
10,2,100,3,0.8108708215238033,7,197,re_collapsed,gregstoll,0.09216589861751152,0.0
10,0,100,4,0.9210909511812218,1,17,re_collapsed,gregstoll,0.5405405405405406,-0.047917
10,1,100,4,0.89252925434743,3,46,re_collapsed,gregstoll,0.30303030303030304,0.006032
10,2,100,4,0.8844362125590858,5,132,re_collapsed,gregstoll,0.13157894736842105,-0.024525
10,0,100,5,0.9211807993328338,3,9,re_collapsed,gregstoll,0.6896551724137931,-0.07368
10,1,100,5,0.9039863020197484,1,16,re_collapsed,gregstoll,0.5555555555555556,-0.073982
10,2,100,5,0.9034863020197484,3,73,re_collapsed,gregstoll,0.21505376344086022,-0.053608
10,0,100,6,0.9218995469853074,1,0,prior,gregstoll,1.0,0.126866
10,1,100,6,0.9044863020197484,3,7,re_collapsed,gregstoll,0.7407407407407407,0.12881
10,2,100,6,0.9039863020197485,3,20,re_collapsed,gregstoll,0.5,0.140679
10,0,100,7,0.9802804720210501,0,0,prior,gregstoll,1.0,-0.017181
10,1,100,7,0.966487471640053,0,0,prior,gregstoll,1.0,-0.030974
10,2,100,7,0.9321011333715015,0,13,re_collapsed,gregstoll,0.6060606060606061,0.000225
10,0,100,8,0.999,0,0,prior,gregstoll,1.0,0.005713
10,1,100,8,0.9985,0,0,prior,gregstoll,1.0,-0.0005
10,2,100,8,0.9980000000000001,0,6,re_collapsed,gregstoll,0.7692307692307693,-0.001231
10,0,100,9,0.999,0,0,prior,logistic,1.0,0.000728
10,1,100,9,0.9985,0,0,prior,gregstoll,1.0,-0.0005
10,2,100,9,0.9980362392828,0,0,prior,gregstoll,1.0,-0.000964
10,0,100,10,0.999,0,0,prior,logistic,1.0,0.0
10,1,100,10,0.9986174662349311,0,0,prior,gregstoll,1.0,-0.000383
10,2,100,10,0.9981174662349311,0,0,prior,gregstoll,1.0,-0.000883
10,0,101,-10,0.0038963089859952588,0,0,prior,logistic,1.0,0.002694
10,1,101,-10,0.0033963089859952588,0,0,prior,logistic,1.0,0.002194
10,2,101,-10,0.0028963089859952587,0,0,prior,logistic,1.0,0.001694
10,0,101,-9,0.006016510885449342,0,0,prior,logistic,1.0,0.004171
10,1,101,-9,0.005516510885449343,0,0,prior,gregstoll,1.0,0.004517
10,2,101,-9,0.005016510885449342,0,0,prior,gregstoll,1.0,-0.0152
10,0,101,-8,0.12090807966875348,0,0,prior,gregstoll,1.0,-0.554207
10,1,101,-8,0.10401530351603484,0,0,prior,gregstoll,1.0,-0.545521
10,2,101,-8,0.07463634581031937,0,0,prior,gregstoll,1.0,-0.272445
10,0,101,-7,0.12140807966875349,0,0,prior,logistic,1.0,0.114256
10,1,101,-7,0.10451530351603484,0,0,prior,gregstoll,1.0,0.085814
10,2,101,-7,0.07513634581031937,0,5,re_collapsed,gregstoll,0.8,0.063982
10,0,101,-6,0.12190807966875349,0,0,prior,gregstoll,1.0,0.103083
10,1,101,-6,0.10501530351603484,0,0,prior,gregstoll,1.0,0.087376
10,2,101,-6,0.07908813603821657,0,12,re_collapsed,gregstoll,0.625,0.07477
10,0,101,-5,0.12240807966875349,0,0,prior,gregstoll,1.0,0.07988
10,1,101,-5,0.11065068252156801,0,8,re_collapsed,gregstoll,0.7142857142857143,0.100592
10,2,101,-5,0.09013617282634076,0,25,re_collapsed,gregstoll,0.4444444444444444,0.084913
10,0,101,-4,0.24679070149686774,0,0,prior,gregstoll,1.0,0.014011
10,1,101,-4,0.17317071281074123,0,15,re_collapsed,gregstoll,0.5714285714285714,0.013252
