id,player_id,team,gm,name,last_name,discord_id,status,primary_pos,secondary_pos,hand,con,eye,pwr,spd,mov,cmd,vel,awr,discord_nickname,is_rookie,league,season,suffix,first_name,session_added,rookie,s_id
3841,,GHG,true,Dominus Nominus,Nominus,198821468317024256,GM Only,C,COF,R,5,5,1,1,,,,,steelermade28#8041,,MLN,10,,Dominus,,false,10_1109
3842,,ACP,false,Cookie Mongster,Mongster,302242686281318400,Active,1B,UTIL,L,4,4,3,1,,,,,mongster_03#3405,,MLN,10,,Cookie,,false,10_1113
3843,,MIA,false,Willie Mays Hayes,Hayes,433103168445087756,Active,2B,UTIL,R,4,2,1,5,,,,,WillieMaysHays#9546,,MLN,10,,Willie Mays,,false,10_1119
3844,,CAR,false,Johnny Hopkins,Hopkins,121083821637500928,Captain,3B,UTIL,L,5,1,1,5,,,,,johnnyhopkins,,MLN,10,,Johnny,,false,10_1120
3845,,GHG,false,Finkle Sparkles,Sparkles,243128381275766784,Active,P,,R,,,,,4,2,4,2,Einhornfarm#4830,,MLN,10,,Finkle,,false,10_1122
3846,,FA,false,Kurt Anger,Anger,172340171868602368,Active,SS,UTIL,L,5,1,1,5,,,,,Wham Bam Shang-A-Lang#7171,,MLN,10,,Kurt,,false,10_1123
3847,,GHG,false,KC Bats,Bats,322186326130556940,Active,LF,,R,4,2,2,4,,,,,kc3551#3802,,MLN,10,,KC,,false,10_1131
3848,,REK,false,Hank Murphy,Murphy,382275235082403842,Active,C,COF,L,1,5,5,1,,,,,Hank Murphy#4997,,MLN,10,,Hank,,false,10_1133
3849,,GHG,false,Ornn Mistborn,Mistborn,277638011124973571,Active,2B,UTIL,R,3,3,4,2,,,,,madno6#3209,,MLN,10,,Ornn,,false,10_1134
3850,,MIA,false,Ryan Gastings,Gastings,194225767952023552,Active,P,,L,,,,,2,4,2,4,Aspence#3564,,MLN,10,,Ryan,,false,10_1135
3851,,GHG,false,Mason Spurs,Spurs,200102896363241474,Active,SS,UTIL,L,5,2,2,3,,,,,spursygopher,,MLN,10,,Mason,,false,10_1136
3852,,SMD,false,Bartholomew Crumblepuff,Crumblepuff,223279982091304960,Active,P,,L,,,,,3,2,4,3,Zod#3168,,MLN,10,,Bartholomew,,false,10_1140
3853,,HMH,false,Garrett Evans,Evans,233003286943367169,Active,RF,,R,3,2,5,2,,,,,legacy3233#2024,,MLN,10,,Garrett,,false,10_1149
3854,,FA,false,Ricky Vaughn,Vaughn,369553888723992578,Active,P,,R,,,,,4,1,4,3,See_You_Laterr#6448,,MLN,10,,Ricky,,false,10_1150
3855,,REK,false,Larold,Larold,406898210804858884,Active,1B,UTIL,R,1,5,1,5,3,2,4,3,TrickyTroy2#3950,,MLN,10,,,,false,10_1153
3856,,SUN,false,Thomas Thompson III,Thompson,86858721061269504,Captain,3B,UTIL,R,3,1,5,3,,,,,Barno#4078,,MLN,10,III,Thomas,,false,10_1156
3857,,CAR,false,JP Panik,Panik,345339723323146240,Active,SS,UTIL,L,4,1,3,4,,,,,JP1704#3386,,MLN,10,,JP,,false,10_1157
3858,,SUN,true,Master Cashier,Cashier,143034072787058688,Active,P,,R,,,,,3,5,2,2,MasterCashier#1114,,MLN,10,,Master,,false,10_1158
3859,,RC,false,Nate Lewis,Lewis,183513716166230017,Captain,CF,,L,3,3,1,5,,,,,Miro#4444,,MLN,10,,Nate,,false,10_1162
3860,,HFX,false,Zin Martinez,Martinez,345191609098567680,Active,RF,,L,5,3,2,2,,,,,Wilbur Forrester Wood#1106,,MLN,10,,Zin,,false,10_1164
3861,,GRZ,false,Dropov Andpicov,Andpicov,166308180668710912,Active,3B,UTIL,L,4,3,2,3,,,,,Shambox#6584,,MLN,10,,Dropov,,false,10_1165
3862,,BBEG,true,Ecliptic Astrum,Astrum,212087762172510210,Active,C,CINF,L,1,5,1,5,,,,,Ecliptic#3662,,MLN,10,,Ecliptic,,false,10_1166
3863,,HMH,false,Jerome Garcia,Garcia,131971501153845248,Active,2B,UTIL,R,5,3,3,1,,,,,UnironicU2Defender#7767,,MLN,10,,Jerome,,false,10_1169
3864,,BBEG,false,Mad Monty,Monty,454284112165863434,Captain,P,,L,,,,,4,4,1,3,Mad_Monty#0578,,MLN,10,,Mad,,false,10_1174
3865,,BBEG,false,War Hamster,Hamster,238569734185025536,Active,2B,UTIL,R,5,2,1,4,,,,,Warhamster#9295,,MLN,10,,War,,false,10_1180
3866,,GRZ,false,Francis Herman Swagger,Swagger,402556009736044544,Active,LF,,R,2,4,4,2,,,,,bellysk8er2005#9850,,MLN,10,,Francis,,false,10_1186
3867,,FA,false,Rickey Tucker,Tucker,334203993607766017,Active,LF,,L,5,5,1,1,,,,,amesker#3310,,MLN,10,,Rickey,,false,10_1194
3868,,HMH,false,Mylo Grams,Grams,342097160122269698,Active,C,COF,L,1,5,5,1,,,,,Mylo Grams- Toronto C#9559,,MLN,10,,Mylo,,false,10_1201
3869,,ret?,false,Pablo Pabloson,Pabloson,401754031556657153,Active,SS,UTIL,L,4,2,1,5,,,,,HorribelSpelling#6151,,MLN,10,,Pablo,,false,10_1202
3870,,CAR,false,Meerkat Preller,Preller,383477937699029003,Active,P,,L,,,,,4,5,1,2,ConstantQuarreling#0175,,MLN,10,,Meerkat,,false,10_1206
3871,,BBEG,false,Bace Ventura,Ventura,488754199245357073,Active,CF,,L,4,1,3,4,,,,,GKG1214#5442,,MLN,10,,Bace,,false,10_1208
3872,,HFX,false,Johnny Dickshot,Dickshot,346750558901764117,Active,P,,R,,,,,5,3,2,2,Number1Dork#7344,,MLN,10,,Johnny,,false,10_1217
3873,,SUN,false,Assassin Xekutioner,Xekutioner,385236196659560448,Active,P,,L,,,,,4,3,3,2,The Xekutioner#6921,,MLN,10,,Assassin,,false,10_2002
3874,,HMH,false,Skillz Simanek,Simanek,511617020408889354,Active,SS,UTIL,L,3,2,4,3,,,,,tsimaskillz#3401,,MLN,10,,Skillz,,false,10_2010
3875,,ASS,true,Demetrios Ooga,Ooga,319330358636314634,Active,3B,C,L,1,5,1,5,,,,,oogadebob#9787,,MLN,10,,Demetrios,,false,10_2020
3876,,SUN,false,Kali McSuntas,McSuntas,181238139539423232,Captain,P,,L,,,,,5,2,1,4,Jaera#1246,,MLN,10,,Kali,,false,10_2032
3877,,BBEG,false,Maud Nelson,Nelson,514543440709812245,Active,LF,,L,4,3,4,1,,,,,dianaswrld#4135,,MLN,10,,Maud,,false,10_2044
3878,,BBEG,false,Calvin Huff,Huff,507717034893901824,Captain,CF,,R,4,2,4,2,,,,,"Calvin ""mak0shark"" Huff- FA P#5639",,MLN,10,,Calvin,,false,10_2047
3879,,REK,false,AAA Harry Peritestes,Peritestes,268566559746686986,Active,2B,UTIL,R,4,1,2,5,,,,,Jpulto#1431,,MLN,10,,AAA Harry,,false,10_2055
3880,,REK,false,Jack Alpha,Alpha,378210771005341698,Captain,3B,UTIL,R,5,1,2,4,,,,,androidsen#8466,,MLN,10,,Jack,,false,10_2057
3881,,FA,false,LaPrince Frye,Frye,416715978391420928,Active,P,,L,,,,,2,2,3,5,LaPrince Frye#5785,,MLN,10,,LaPrince,,false,10_2060
3882,,MIA,false,Talon Wingdiver,Wingdiver,133823669712453632,Active,3B,UTIL,R,5,2,1,4,,,,,q77e#9300,,MLN,10,,Talon,,false,10_2066
3883,,GHG,false,Pull Ganger,Ganger,877964545015042148,Active,CF,,L,3,2,2,5,,,,,ganger#7504,,MLN,10,,Pull,,false,10_2072
3884,,HFX,false,Dom Emnic,Emnic,671538823662010394,Active,3B,UTIL,R,3,3,4,2,,,,,thedart31,,MLN,10,,Dom,,false,10_2073
3885,,SMD,false,Copenhagen Black,Black,470202656992919553,Captain,3B,UTIL,L,4,3,3,2,,,,,NolaGumbeaux41#8934,,MLN,10,,Copenhagen,,false,10_2075
3886,,HMH,false,Rascal Alex,Alex,131978039763402752,Active,P,,L,,,,,2,4,3,3,Avdo#9090,,MLN,10,,Rascal,,false,10_2078
3887,,FA,false,Junebug Wray,Wray,144969605977341953,Active,RF,,R,1,1,5,5,,,,,Joester09#1816,,MLN,10,,Junebug,,false,10_2080
3888,,HMH,false,Dixon Uraz,Uraz,148580118179217410,Active,SS,UTIL,R,1,1,5,5,,,,,Club_toast#4313,,MLN,10,,Dixon,,false,10_2082
3889,,POR,false,Dylan Green,Green,172167687143817217,Active,2B,UTIL,L,3,3,5,1,,,,,DylanG5#4899,,MLN,10,,Dylan,,false,10_2083
3890,,OGO,false,Lloyd Gross,Gross,206526330861387776,Captain,RF,,R,2,4,5,1,,,,,CringE#0294,,MLN,10,,Lloyd,,false,10_2085
3891,,ACP,true,Yamada,Yamada,294335981442564096,GM Only,P,,R,,,,,5,3,3,1,annaekstrum,,MLN,10,,,,false,10_2086
3892,,FA,false,True Pierce,Pierce,399299351802937344,Free Agent,C,COF,R,4,5,2,1,,,,,True #9380,,MLN,10,,True,,false,10_2093
3893,,OGO,false,JZ (but not the rapper),JZ,254774534274547713,Active,P,,L,,,,,4,2,4,2,JZKITTY#3143,,MLN,10,,,,false,10_2094
3894,,GRZ,false,Adam Croft,Croft,208429483059970050,Active,P,,L,,,,,5,4,1,2,.Nectar,,MLN,10,,Adam,,false,10_2096
3895,,ASS,false,Dirtbag Darrell,Darrell,438226264608735232,Active,SS,UTIL,L,5,1,1,5,,,,,Wildcard09,,MLN,10,,Dirtbag,,false,10_2097
3896,,REK,false,Bobby Portis,Portis,383444903344078848,Active,P,,R,,,,,5,4,1,2,jackvd#1878,,MLN,10,,Bobby,,false,10_2104
3897,,GRZ,false,Kalin Young,Young,273639536804757514,Active,SS,UTIL,R,1,5,5,1,,,,,Kyounggun#9129,,MLN,10,,Kalin,,false,10_2107
3898,,FA,false,Arm N. Hammer,Hammer,203362581363032064,Active,RF,,L,2,5,1,4,,,,,Poet#0643,,MLN,10,,Arm N.,,false,10_2108
3899,,HFX,false,Pablo Sanchez,Sanchez,484386566249119760,Active,P,,R,,,,,5,4,2,1,matt2930#7229,,MLN,10,,Pablo,,false,10_3005
3900,,GRZ,false,Salvatore Sal De Luca,De Luca,92127213410865152,Active,C,COF,L,2,5,4,1,,,,,HolyHamGrenade#5701,,MLN,10,,Salvatore,,false,10_3007
3901,,ACP,false,Jarey Butts,Butts,246828880848093185,Active,LF,,R,3,2,4,3,,,,,Jurd#9852,,MLN,10,,Jarey,,false,10_3010
3902,,SMD,false,December Beckett,Beckett,443829816752340994,Active,P,,R,,,,,4,3,2,3,Jaysword#3811,,MLN,10,,December,,false,10_3011
3903,,GRZ,false,"Jason ""Dead"" Redd",Redd,485217045408120833,Captain,P,,R,,,,,5,3,3,1,ReedGibson,,MLN,10,,Jason,,false,10_3015
3904,,FA,false,Bob Dunagee,Dunagee,88061817925935104,Active,1B,C,L,5,5,1,1,,,,,Redwagon#1602,,MLN,10,,Bob,,false,10_3017
3905,,GRZ,false,Diego Medina,Medina,159766338833874944,Active,CF,,R,1,5,5,1,,,,,Diego#5535,,MLN,10,,Diego,,false,10_3027
3906,,FA,false,Lincoln Crawford,Crawford,443892188775055370,Retired,1B,UTIL,L,3,3,5,1,,,,,Chris88#8426,,MLN,10,,Lincoln,,false,10_3038
3907,,MIA,true,Bob Winn,Winn,206833217678868480,Retired,CF,,R,5,1,1,5,,,,,TBKLarry#1903,,MLN,10,,Bob,,false,10_3039
3908,,GHG,false,Keyo,Keyo,114529305219956739,Captain,C,CINF,L,4,5,2,1,,,,,Keyo#2641,,MLN,10,,,,false,10_3043
3909,,CAR,true,Ryan Sir-Wondery,Sir-Wondery,223980930975399937,Active,CF,,L,5,1,1,5,,,,,SoneRandomPerson#2533,,MLN,10,,Ryan,,false,10_3048
3910,,FA,false,Ferda Bois,Bois,667135868477374485,Retired,CF,,R,1,1,5,5,,,,,itbemason,,MLN,10,,Ferda,,false,10_3049
3911,,REK,false,Juniped Panda,Panda,121871011091185664,Active,P,,L,,,,,2,5,4,1,Juniped,,MLN,10,,Juniped,,false,10_3053
3912,,REK,true,Paulie Wag,Wag,139926308644847616,GM Only,2B,UTIL,L,3,3,3,3,,,,,pelochyta #9978,,MLN,10,,Paulie,,false,10_3054
3913,,ASS,false,Donatello Chalupa,Chalupa,197068139073110016,Active,RF,,L,5,2,1,4,,,,,Jslamas,,MLN,10,,Donatello,,false,10_3056
3914,,POR,false,Speedo Meter,Meter,213354112434044931,Active,CF,,R,3,3,1,5,,,,,EricS53 #2544,,MLN,10,,Speedo,,false,10_3057
3915,,BBEG,false,Trog Smash,Smash,264255447786192896,Active,3B,UTIL,L,2,3,5,2,,,,,Xianthres,,MLN,10,,Trog,,false,10_3061
3916,,REK,false,AAAAAAAAAAThor Heyerdahl,Heyerdahl,349359777220001793,Captain,C,COF,R,1,5,4,2,,,,,Qomsday#7405,,MLN,10,,AAAAAAAAAAThor,,false,10_3066
3917,,GHG,false,Wallace Grommet,Grommet,476558347634475028,Active,P,,L,,,,,3,4,2,3,kaylittle6,,MLN,10,,Wallace,,false,10_3069
3918,,HFX,false,Jura,Jura,255311391186092032,Active,C,COF,L,4,3,3,2,,,,,TurtlesDown#4895,,MLN,10,,,,false,10_3071
3919,,FA,false,Tucker Doubt,Doubt,347109742155399168,Retired,P,,L,,,,,5,3,3,1,MikeyTKO#0005,,MLN,10,,Tucker,,false,10_3072
3920,,RC,false,Derek Bongiovanni,Bongiovanni,291738770313707521,Active,C,CINF,R,1,5,1,5,,,,,Dbon#2576,,MLN,10,,Derek,,false,10_3077
3921,,REK,false,Isaac Snowbender,Snowbender,140306370359459840,Active,LF,,L,3,2,2,5,,,,,mvh1015#6260,,MLN,10,,Isaac,,false,10_3079
3922,,ASS,false,Jeff Dingerhitter,Dingerhitter,263888354179809280,Active,2B,UTIL,R,3,2,4,3,,,,,Woj#6097,,MLN,10,,Jeff,,false,10_3080
3923,,GRZ,true,Ryan Tyburn,Tyburn,334144448873365504,Active,LF,,R,5,5,1,1,,,,,Tyburn#0651,,MLN,10,,Ryan,,false,10_3084
3924,,GRZ,false,Yoel Roshi,Roshi,293180794124632074,Active,1B,UTIL,L,5,3,1,3,,,,,pyrolola#2993,,MLN,10,,Yoel,,false,10_3088
3925,,REK,false,Joey Wheeler,Wheeler,389269825425375233,Active,P,,L,,,,,5,3,2,2,dalton,,MLN,10,,Joey,,false,10_3089
3926,,REK,false,Zelk Antilles,Antilles,250094459721613315,Captain,P,,L,,,,,4,4,1,3,CaptainSolo96#0006,,MLN,10,,Zelk,,false,10_3091
3927,,HFX,false,King Kruul,Kruul,246762932703068162,Active,1B,UTIL,L,1,5,5,1,,,,,LefLop#4771,,MLN,10,,King,,false,10_4000
3928,,OGO,false,Xavier McMagic,McMagic,240572831333613569,Active,SS,UTIL,L,1,5,5,1,,,,,Reno ◢ ◤#1997,,MLN,10,,Xavier,,false,10_4004
3929,,HFX,false,Reese Worthington,Worthington,554004612797956106,Active,LF,,L,3,3,3,3,,,,,RockM888#6275,,MLN,10,,Reese,,false,10_4007
3930,,CAR,false,LaCarpetron Dukemarriot,Dukemarriot,352849361920851968,Active,P,,R,,,,,4,2,2,3,Dukemarriot#0179,,MLN,10,,LaCarpetron,,false,10_4008
3931,,CAR,false,Mitch Meanmug,Meanmug,294497117467181056,Active,P,,R,,,,,4,3,3,2,fermatajack#5230,,MLN,10,,Mitch,,false,10_4011
3932,,SMD,false,Plack Attack,Attack,473845222514884610,Active,C,COF,R,4,5,1,2,,,,,MU | Teztify#9523,,MLN,10,,Plack,,false,10_4015
3933,,SMD,false,Jeff Shagwell,Shagwell,209183193436258304,Active,1B,UTIL,L,3,1,5,3,,,,,MattDaddio,,MLN,10,,Jeff,,false,10_4021
3934,,REK,false,Trogdor Fhqwhgads,Fhqwhgads,545406706038079520,Active,SS,UTIL,L,5,5,1,1,,,,,Haniger's Grenade#9160,,MLN,10,,Trogdor,,false,10_4040
3935,,FA,false,Ura Irons,Irons,326427060438433792,Active,1B,UTIL,R,3,3,3,3,,,,,Arujento#7149,,MLN,10,,Ura,,false,10_4044
3936,,RC,false,Dakota Carolina Montana,Montana,276829932439470081,Active,CF,,L,4,3,3,2,,,,,Dakota Carolina Montana#4635,,MLN,10,,Dakota Carolina,,false,10_4045
3937,,GHG,false,Mike Fruitstand,Fruitstand,202273074261917697,Active,2B,UTIL,R,5,1,1,5,,,,,ItsJustFruity#8827,,MLN,10,,Mike,,false,10_4048
3938,,RC,false,Hot Dog Jeopardy,Jeopardy,121792167361511424,Active,3B,UTIL,L,2,3,4,3,,,,,Big Botto m#1067,,MLN,10,,Hot Dog,,false,10_4069
3939,,CAR,false,Ioe Torrent,Torrent,130834533460344832,Active,LF,,L,4,2,5,1,,,,,Ioe#4493,,MLN,10,,Ioe,,false,10_4070
3940,,OGO,false,Nicholas Fouss,Fouss,182233101349421067,Active,LF,,L,3,3,1,5,,,,,superfish1205#8463,,MLN,10,,Nicholas,,false,10_4072
3941,,KC,false,Kancing Mutlak,Mutlak,362064637509763085,Active,P,,R,,,,,2,2,4,4,G2019#0639,,MLN,10,,Kancing,,false,10_4073
3942,,HMH,false,Sleve McDichael,McDichael,350765214288838666,Captain,P,,R,,,,,5,1,3,3,megalo#7735,,MLN,10,,Sleve,,false,10_4078
3943,,GRZ,false,Narancia Ghirga,Ghirga,151152419584081920,Active,C,CINF,L,3,5,1,3,,,,,GoonerBear#0071,,MLN,10,,Narancia,,false,10_5005
3944,,GHG,false,Gas House Gorillas,Gorillas,585560973658685440,Captain,LF,,R,5,5,1,1,,,,,richard#6782,,MLN,10,,Gas House,,false,10_5007
3945,,ASS,false,Mo Mo,Mo,193154424242307072,Captain,C,COF,R,2,5,1,4,,,,,MoJungo#6335,,MLN,10,,Mo,,false,10_5011
3946,,BBEG,false,Sheridan Blackstone,Blackstone,372069117005660161,Active,P,,R,,,,,4,4,2,2,xFireRavenx#1221,,MLN,10,,Sheridan,,false,10_5014
3947,,MIA,false,Makesiondon Kelkboom,Kelkboom,477216596667006996,Captain,3B,UTIL,L,2,1,4,5,,,,,Tenny1917,,MLN,10,,Makesiondon,,false,10_5017
3948,,RC,false,Brian Taylor,Taylor,263736081000824832,Captain,C,CINF,L,4,5,1,2,,,,,brian_taylor#4987,,MLN,10,,Brian,,false,10_5018
3949,,HFX,false,Kenny Kawaguchi,Kawaguchi,531710311523418132,Active,SS,UTIL,R,3,3,2,4,,,,,kennyk#1010,,MLN,10,,Kenny,,false,10_5021
3950,,GHG,false,Franz Lisztpitcher,Lisztpitcher,94622501870510080,Captain,3B,UTIL,L,5,1,1,5,,,,,Randy#9263,,MLN,10,,Franz,,false,10_5022
3951,,FA,false,Simba II,II,389091297618558990,Active,C,CINF,R,3,5,1,3,,,,,Fartzillla#7514,,MLN,10,,Simba,,false,10_5024
3952,,ret?,false,Doc Wingduck,Wingduck,393612916374634507,Active,P,,R,,,,,4,2,2,4,Doc Dockgoose,,MLN,10,,Doc,,false,10_5025
3953,,GHG,false,Peoples Champ,Champ,150833402453557249,Active,C,COF,R,5,5,1,1,,,,,kowboy#5334,,MLN,10,,Peoples,,false,10_5029
3954,,ASS,false,Dirk Digglet,Digglet,636749752683200523,Active,C,CINF,R,2,5,1,4,,,,,Lancer52,,MLN,10,,Dirk,,false,10_5030
3955,,CAR,false,Sander Entman,Entman,148506025773760512,Hiatus,P,,L,,,,,3,2,5,2,Holo_Icy_Holo#9537,,MLN,10,,Sander,,false,10_5032
3956,,FA,false,Haloick Oasis,Oasis,121814608313843713,Active,LF,,R,3,3,1,5,,,,,Halox#1337,,MLN,10,,Haloick,,false,10_5034
3957,,CAR,false,Juju's Snorlax,Snorlax,234174459756412928,Active,1B,UTIL,R,3,1,5,3,,,,,Good Juju#5950,,MLN,10,,Jujus,,false,10_5040
3958,,HMH,false,Papa Longstroke,Longstroke,978500790182379591,Active,1B,UTIL,L,4,1,3,4,,,,,audobond,,MLN,10,,Papa,,false,10_5041
3959,,ASS,false,Bony Skellinger,Skellinger,613893115455209494,Captain,3B,UTIL,L,4,2,2,4,,,,,Bonesy McSkellington#3120,,MLN,10,,Bony,,false,10_6004
3960,,OGO,false,Borg Torbjorgsson,Torbjorgsson,246488195682795521,Active,SS,UTIL,R,4,4,2,2,,,,,^matt#5616,,MLN,10,,Borg,,false,10_6005
3961,,ASS,false,Hannibal Bligh,Bligh,368954518907387904,Captain,1B,UTIL,L,3,3,5,1,,,,,ArmadilloPenguin,,MLN,10,,Hannibal,,false,10_6009
3962,,REK,false,Homer Knocker,Knocker,153354503662469131,Active,CF,,R,5,2,1,4,,,,,Cable^3#3200,,MLN,10,,Homer,,false,10_6010
3963,,HFX,true,Joe Pidgeon,Pidgeon,430014697174073364,Active,C,COF,R,3,4,4,1,,,,,AnAngryPidgeon#7526,,MLN,10,,Joe,,false,10_6011
3964,,ret?,false,Kanye East,East,419640789925363712,Active,RF,,R,4,2,1,5,,,,,Zman#1212,,MLN,10,,Kanye,,false,10_6012
3965,,HFX,false,Lane Drew,Drew,215354400720420866,Active,P,,L,,,,,3,3,4,2,Stride,,MLN,10,,Lane,,false,10_6013
3966,,MIA,false,Six,Six,434926278832029696,Active,P,,L,,,,,2,4,5,1,sixhausen,,MLN,10,,,,false,10_6022
3967,,ASS,false,Scherbie Fully-Loaded,Fully-Loaded,245291720730738688,Active,CF,,R,5,1,1,5,,,,,Scherbie#3148,,MLN,10,,Scherbie,,false,10_6029
3968,,POR,false,Captain Rex,Rex,424366248780890121,Active,1B,UTIL,L,3,5,2,2,,,,,Canner234#3934,,MLN,10,,Captain,,false,10_6031
3969,,FA,false,Bradle Beamen,Beamen,521532303508242432,Active,CF,,L,3,3,2,4,,,,,Beadlejuice44,,MLN,10,,Bradle,,false,10_6046
3970,,FA,false,Crimson Chin,Chin,832485068797771849,Retired,LF,,L,5,1,1,5,,,,,D-Habes,,MLN,10,,Crimson,,false,10_6047
3971,,KC,false,Noodle Arm Big Power ODoyle,ODoyle,566239287713202187,Captain,RF,,R,5,1,1,5,,,,,n8n#8421,,MLN,10,,Noodle Arm Big Power,,false,10_6049
3972,,RC,false,Emerson Austin Jr.,Austin,461562661184995328,Active,SS,UTIL,R,2,4,5,1,,,,,EA#3545,,MLN,10,Jr.,Emerson,,false,10_6050
3973,,OGO,false,Peter Hoomanawanui,Hoomanawanui,160535653178802177,Active,LF,,R,5,1,1,5,,,,,Idntwannabefamous#2485,,MLN,10,,Peter,,false,10_7004
3974,,BBEG,false,Pel OQuinn,OQuinn,220293896729526272,Active,RF,,R,5,5,1,1,,,,,Peloquinn#4067,,MLN,10,,Pel,,false,10_7006
3975,,KC,false,Kenny Powers,Powers,277907298112765952,Active,CF,,L,5,1,4,2,,,,,Mike22#3639,,MLN,10,,Kenny,,false,10_7007
3976,,MIA,false,Derek Rasmussen,Rasmussen,636682142407196702,Active,C,COF,R,3,5,1,3,,,,,bdh1010#7958,,MLN,10,,Derek,,false,10_7011
3977,,MIA,false,CJ Ayer,Ayer,716293515864440905,Active,LF,,R,2,4,1,5,,,,,Zeltrox #0126,,MLN,10,,CJ,,false,10_7012
3978,,CAR,false,Doc Dockerson,Dockerson,514984390103793679,Active,P,,R,,,,,2,3,2,5,Leaffan139#9702,,MLN,10,,Doc,,false,10_7014
3979,,ASS,true,Ovaltine,Ovaltine,244495939941695488,Active,LF,,L,4,2,3,3,,,,,oh Toaster#8721,,MLN,10,,,,false,10_7016
3980,,BBEG,false,Juan Sexton,Sexton,827370007943053364,Active,2B,UTIL,R,3,5,1,3,,,,,snipinsexton#9209,,MLN,10,,Juan,,false,10_7017
3981,,GHG,false,Y.E. Wally,Wally,345314811405402112,Active,P,,R,,,,,3,2,2,5,Y. E. Wally#8208,,MLN,10,,Y.E.,,false,10_7018
3982,,ret?,false,Bill Stokes,Stokes,870887440980783144,Active,2B,UTIL,R,4,3,1,4,,,,,diepie316#0089,,MLN,10,,Bill,,false,10_7019
3983,,SUN,false,Sonar McDeuceski,McDeuceski,234155536210198528,Captain,P,,R,,,,,5,4,2,1,Sonar#6969,,MLN,10,,Sonar,,false,10_7020
3984,,KC,false,Dutch Boggs,Boggs,166930309583994880,Active,SS,UTIL,L,4,2,1,5,,,,,heylookjorge#6136,,MLN,10,,Dutch,,false,10_7021
3985,,GRZ,false,Meat Wad,Wad,158398522859716612,Captain,CF,,L,3,4,1,4,,,,,slothfacekilla#7809,,MLN,10,,Meat,,false,10_7022
3986,,MIA,false,Mickey May,May,748283643775942777,Active,P,,R,,,,,4,5,2,1,RainDance17#8447,,MLN,10,,Mickey,,false,10_7023
3987,,RC,false,Rocco Rudnikov,Rudnikov,507607810956328960,Active,LF,,R,5,1,1,5,,,,,BrockSlamson#3715,,MLN,10,,Rocco,,false,10_7025
3988,,POR,true,Kevin James,James,713100553214755267,Active,P,,L,,,,,5,4,2,1,Swarm#3461,,MLN,10,,Kevin,,false,10_7027
3989,,CAR,false,Perome Jeterson,Jeterson,229060203771985921,Active,3B,UTIL,R,5,5,1,1,,,,,rhezz#9750,,MLN,10,,Perome,,false,10_7028
3990,,KC,false,Fatts Richard,Richard,757379787340906587,Active,3B,UTIL,R,5,1,3,3,,,,,yaboimorey#8575,,MLN,10,,Fatts,,false,10_7031
3991,,OGO,false,Neco Arc Enjoyer,Enjoyer,548238989006733322,Active,RF,,R,5,5,1,1,,,,,Yannykai#6696,,MLN,10,,Neco Arc,,false,10_7032
3992,,REK,false,kilo,kilo,521856020889337867,Active,CF,,L,5,1,1,5,,,,,Fulano#8013,,MLN,10,,,,false,10_7033
3993,,SUN,false,G Baby,Baby,887367673678270564,Hiatus,P,,R,,,,,3,5,2,2,broski_ICE#9693,,MLN,10,,G,,false,10_7034
3994,,KC,true,Princess Peach,Peach,157986981882757121,GM Only,C,CINF,L,5,5,1,1,,,,,KCPeach#2448,,MLN,10,,Princess,,false,10_7035
3995,,ACP,false,Raffy Benitez,Benitez,311657913351667722,Active,1B,UTIL,R,5,1,1,5,,,,,BenTheThrill_7#8665,,MLN,10,,Raffy,,false,10_7038
3996,,KC,false,Mr Plow,Plow,496806261778808843,Captain,3B,UTIL,L,5,1,1,5,,,,,BillyIn4C#6782,,MLN,10,,Mr,,false,10_7039
3997,,SUN,false,Jimmy Pop,Pop,365319131106377750,Active,1B,UTIL,L,2,2,3,5,,,,,wlupike#5721,,MLN,10,,Jimmy,,false,10_7045
3998,,HFX,false,Trevor Rose,Rose,499385337383092235,Captain,P,,R,,,,,4,2,4,2,trexxy2#1529,,MLN,10,,Trevor,,false,10_8002
3999,,OGO,true,Gnome Chomsky,Chomsky,339430572374097921,Active,C,CINF,R,1,5,1,5,,,,,DrDomePhD#7657,,MLN,10,,Gnome,,false,10_8006
4000,,POR,false,Guy Gilwater,Gilwater,369294700961595393,Captain,3B,UTIL,L,3,3,1,5,,,,,GilPellaeon#8115,,MLN,10,,Guy,,false,10_8008
4001,,RC,false,Vis Pacifiera,Pacifiera,257896900332617728,Active,P,,L,,,,,4,2,4,2,steve8983#1523,,MLN,10,,Vis,,false,10_8011
4002,,GRZ,false,Johnny Drama,Drama,743343162193477672,Active,2B,UTIL,L,5,1,2,4,,,,,Hunter West #4945,,MLN,10,,Johnny,,false,10_8013
4003,,ASS,false,Turn Page,Page,580212717860683776,Active,RF,,R,2,3,3,4,,,,,Vishy#4767,,MLN,10,,Turn,,false,10_8014
4004,,OGO,false,Robbie TIghtpants,Tightpants,710269966347141130,Active,C,COF,L,1,5,2,4,,,,,dhgrainger#9897,,MLN,10,,Robbie,,false,10_8016
4005,,SUN,false,Lazer Dave,Dave,467395330158100485,Active,RF,,R,2,4,1,5,,,,,Lazer Dave#7721,,MLN,10,,Lazer,,false,10_8020
4006,,ACP,true,Eir Thorson,Thorson,661682469120114689,GM Only,CF,,L,5,5,1,1,,,,,sojohnson13#3706,,MLN,10,,Eir,,false,10_8021
