remaining,outs,obc,batting_lead,win_prob
9,2,0,-5,0.0754
9,2,0,-4,0.1225
9,2,0,-3,0.1873
9,2,0,-2,0.2747
9,2,0,-1,0.389
9,2,0,0,0.5212
9,2,0,1,0.6472
9,2,0,2,0.7565
9,2,0,3,0.8373
9,2,0,4,0.8965
9,2,0,5,0.9327
9,2,0,6,0.9637
9,2,0,7,0.9755
9,2,0,8,0.9886
9,2,0,9,0.9908
9,2,0,10,0.9952
9,2,0,11,0.9957
9,2,0,12,1
9,2,0,13,1
9,2,0,14,1
9,2,0,15,1
9,2,0,16,1
9,2,0,17,1
9,2,0,18,1
9,2,1,-18,0
9,2,1,-17,0.0003
9,2,1,-16,0.0007
9,2,1,-15,0.0007
9,2,1,-14,0.001
9,2,1,-13,0.001
9,2,1,-12,0.001
9,2,1,-11,0.001
9,2,1,-10,0.0119
9,2,1,-9,0.0162
9,2,1,-8,0.0231
9,2,1,-7,0.0373
9,2,1,-6,0.0519
9,2,1,-5,0.0887
9,2,1,-4,0.1388
9,2,1,-3,0.2056
9,2,1,-2,0.2994
9,2,1,-1,0.4069
9,2,1,0,0.5421
9,2,1,1,0.6659
9,2,1,2,0.7687
9,2,1,3,0.8479
9,2,1,4,0.9037
9,2,1,5,0.9383
9,2,1,6,0.9658
9,2,1,7,0.9793
9,2,1,8,0.986
9,2,1,9,0.9922
9,2,1,10,1
9,2,1,11,1
9,2,1,12,1
9,2,1,13,1
9,2,1,14,1
9,2,1,15,1
9,2,1,16,1
9,2,1,17,1
9,2,1,18,1
9,2,10,-18,0
9,2,10,-17,0
9,2,10,-16,0.0003
9,2,10,-15,0.0003
9,2,10,-14,0.0007
9,2,10,-13,0.0007
9,2,10,-12,0.0017
9,2,10,-11,0.0017
9,2,10,-10,0.0067
9,2,10,-9,0.007
9,2,10,-8,0.0255
9,2,10,-7,0.0391
9,2,10,-6,0.0514
9,2,10,-5,0.0894
9,2,10,-4,0.1439
9,2,10,-3,0.21
9,2,10,-2,0.3021
9,2,10,-1,0.422
9,2,10,0,0.5517
9,2,10,1,0.6749
9,2,10,2,0.7772
9,2,10,3,0.8473
9,2,10,4,0.9037
9,2,10,5,0.9415
9,2,10,6,0.9679
9,2,10,7,0.9803
9,2,10,8,0.9883
9,2,10,9,0.9977
9,2,10,10,0.9977
9,2,10,11,1
9,2,10,12,1
9,2,10,13,1
9,2,10,14,1
9,2,10,15,1
9,2,10,16,1
9,2,10,17,1
9,2,10,18,1
9,2,100,-18,0
9,2,100,-17,0
9,2,100,-16,0.0003
9,2,100,-15,0.0003
9,2,100,-14,0.0003
9,2,100,-13,0.0013
9,2,100,-12,0.002
9,2,100,-11,0.005
9,2,100,-10,0.005
9,2,100,-9,0.011
9,2,100,-8,0.0372
9,2,100,-7,0.0372
9,2,100,-6,0.0377
9,2,100,-5,0.0933
9,2,100,-4,0.142
9,2,100,-3,0.2161
9,2,100,-2,0.3122
9,2,100,-1,0.4328
9,2,100,0,0.5607
9,2,100,1,0.6797
9,2,100,2,0.7828
9,2,100,3,0.859
9,2,100,4,0.9037
9,2,100,5,0.9357
9,2,100,6,0.9652
9,2,100,7,0.9831
9,2,100,8,0.987
9,2,100,9,0.9936
9,2,100,10,1
9,2,100,11,1
9,2,100,12,1
9,2,100,13,1
9,2,100,14,1
9,2,100,15,1
9,2,100,16,1
9,2,100,17,1
9,2,100,18,1
9,2,11,-18,0
9,2,11,-17,0
9,2,11,-16,0
9,2,11,-15,0.0013
9,2,11,-14,0.0013
9,2,11,-13,0.0013
9,2,11,-12,0.004
9,2,11,-11,0.004
9,2,11,-10,0.004
9,2,11,-9,0.019
9,2,11,-8,0.019
9,2,11,-7,0.0522
9,2,11,-6,0.0689
9,2,11,-5,0.1066
9,2,11,-4,0.1596
9,2,11,-3,0.2308
9,2,11,-2,0.3315
9,2,11,-1,0.4433
9,2,11,0,0.5711
9,2,11,1,0.6855
9,2,11,2,0.7875
9,2,11,3,0.8584
9,2,11,4,0.9093
9,2,11,5,0.9426
9,2,11,6,0.9659
9,2,11,7,0.9821
9,2,11,8,0.9908
9,2,11,9,0.9908
9,2,11,10,1
9,2,11,11,1
9,2,11,12,1
9,2,11,13,1
9,2,11,14,1
9,2,11,15,1
9,2,11,16,1
9,2,11,17,1
9,2,11,18,1
9,2,101,-18,0
9,2,101,-17,0
9,2,101,-16,0.0003
9,2,101,-15,0.0003
9,2,101,-14,0.001
9,2,101,-13,0.002
9,2,101,-12,0.003
9,2,101,-11,0.0063
9,2,101,-10,0.0063
9,2,101,-9,0.0272
9,2,101,-8,0.0278
9,2,101,-7,0.0401
9,2,101,-6,0.0662
9,2,101,-5,0.1114
9,2,101,-4,0.1663
9,2,101,-3,0.2402
9,2,101,-2,0.3357
9,2,101,-1,0.4454
9,2,101,0,0.5783
9,2,101,1,0.6966
9,2,101,2,0.7902
9,2,101,3,0.865
9,2,101,4,0.9145
9,2,101,5,0.9511
9,2,101,6,0.965
9,2,101,7,0.9784
9,2,101,8,0.9881
9,2,101,9,0.9966
9,2,101,10,0.9966
9,2,101,11,1
9,2,101,12,1
9,2,101,13,1
9,2,101,14,1
9,2,101,15,1
9,2,101,16,1
9,2,101,17,1
9,2,101,18,1
9,2,110,-18,0
9,2,110,-17,0
9,2,110,-16,0.0007
9,2,110,-15,0.0007
9,2,110,-14,0.0017
9,2,110,-13,0.0017
9,2,110,-12,0.0027
9,2,110,-11,0.0043
9,2,110,-10,0.012
9,2,110,-9,0.0161
9,2,110,-8,0.0256
9,2,110,-7,0.0442
9,2,110,-6,0.0677
9,2,110,-5,0.124
9,2,110,-4,0.1953
9,2,110,-3,0.245
9,2,110,-2,0.3579
9,2,110,-1,0.4764
9,2,110,0,0.5854
9,2,110,1,0.7049
9,2,110,2,0.805
9,2,110,3,0.866
9,2,110,4,0.9116
9,2,110,5,0.945
9,2,110,6,0.9753
9,2,110,7,0.9853
9,2,110,8,0.9853
9,2,110,9,1
9,2,110,10,1
9,2,110,11,1
9,2,110,12,1
9,2,110,13,1
9,2,110,14,1
9,2,110,15,1
9,2,110,16,1
9,2,110,17,1
9,2,110,18,1
9,2,111,-18,0
9,2,111,-17,0
9,2,111,-16,0
9,2,111,-15,0.0007
9,2,111,-14,0.0017
9,2,111,-13,0.0037
9,2,111,-12,0.0037
9,2,111,-11,0.006
9,2,111,-10,0.006
9,2,111,-9,0.0526
9,2,111,-8,0.0526
9,2,111,-7,0.0684
9,2,111,-6,0.0995
9,2,111,-5,0.132
9,2,111,-4,0.2115
9,2,111,-3,0.2674
9,2,111,-2,0.3636
9,2,111,-1,0.477
9,2,111,0,0.5965
9,2,111,1,0.7158
9,2,111,2,0.7989
9,2,111,3,0.8712
9,2,111,4,0.9185
9,2,111,5,0.952
9,2,111,6,0.9771
9,2,111,7,0.9771
9,2,111,8,0.9961
9,2,111,9,1
9,2,111,10,1
9,2,111,11,1
9,2,111,12,1
9,2,111,13,1
9,2,111,14,1
9,2,111,15,1
9,2,111,16,1
9,2,111,17,1
9,2,111,18,1
8,0,0,18,1
8,0,0,17,0.9997
8,0,0,16,0.9997
8,0,0,15,0.9997
8,0,0,14,0.9997
8,0,0,13,0.9997
8,0,0,12,0.9997
8,0,0,11,0.9997
8,0,0,10,0.9922
8,0,0,9,0.9922
8,0,0,8,0.9852
8,0,0,7,0.9748
8,0,0,6,0.9596
8,0,0,5,0.9323
8,0,0,4,0.8901
8,0,0,3,0.8296
8,0,0,2,0.7446
8,0,0,1,0.6333
8,0,0,0,0.4994
8,0,0,-1,0.3665
8,0,0,-2,0.2554
8,0,0,-3,0.1709
8,0,0,-4,0.111
8,0,0,-5,0.0697
8,0,0,-6,0.0397
8,0,0,-7,0.0241
8,0,0,-8,0.0148
8,0,0,-9,0.007
8,0,0,-10,0.0057
8,0,0,-11,0.0022
8,0,0,-12,0
8,0,0,-13,0
8,0,0,-14,0
8,0,0,-15,0
8,0,0,-16,0
8,0,0,-17,0
8,0,0,-18,0
8,0,1,18,1
8,0,1,17,1
8,0,1,16,1
8,0,1,15,1
8,0,1,14,0.9983
8,0,1,13,0.998
8,0,1,12,0.998
8,0,1,11,0.998
8,0,1,10,0.9857
8,0,1,9,0.9857
8,0,1,8,0.9832
8,0,1,7,0.9768
8,0,1,6,0.9623
8,0,1,5,0.9368
8,0,1,4,0.9003
8,0,1,3,0.8412
8,0,1,2,0.768
8,0,1,1,0.6625
8,0,1,0,0.5369
8,0,1,-1,0.4079
8,0,1,-2,0.2989
8,0,1,-3,0.2029
8,0,1,-4,0.1425
8,0,1,-5,0.0911
8,0,1,-6,0.0486
8,0,1,-7,0.0297
8,0,1,-8,0.0192
8,0,1,-9,0.0062
8,0,1,-10,0.0042
8,0,1,-11,0
8,0,1,-12,0
8,0,1,-13,0
8,0,1,-14,0
8,0,1,-15,0
8,0,1,-16,0
8,0,1,-17,0
8,0,1,-18,0
8,0,10,18,1
8,0,10,17,1
8,0,10,16,1
8,0,10,15,1
8,0,10,14,1
8,0,10,13,0.9987
8,0,10,12,0.9987
8,0,10,11,0.9987
8,0,10,10,0.9987
8,0,10,9,0.9987
8,0,10,8,0.9826
8,0,10,7,0.9779
8,0,10,6,0.97
8,0,10,5,0.9458
8,0,10,4,0.9139
8,0,10,3,0.8704
8,0,10,2,0.7929
8,0,10,1,0.6985
8,0,10,0,0.5733
8,0,10,-1,0.4453
8,0,10,-2,0.3294
8,0,10,-3,0.2295
8,0,10,-4,0.165
8,0,10,-5,0.0956
8,0,10,-6,0.0588
8,0,10,-7,0.0409
8,0,10,-8,0.0231
8,0,10,-9,0.0132
8,0,10,-10,0.0128
8,0,10,-11,0.0053
8,0,10,-12,0.0027
8,0,10,-13,0.0007
8,0,10,-14,0.0007
8,0,10,-15,0
8,0,10,-16,0
8,0,10,-17,0
8,0,10,-18,0
8,0,100,18,1
8,0,100,17,1
8,0,100,16,1
8,0,100,15,0.9997
8,0,100,14,0.9997
8,0,100,13,0.999
8,0,100,12,0.9987
8,0,100,11,0.9983
8,0,100,10,0.9983
8,0,100,9,0.9983
8,0,100,8,0.9861
8,0,100,7,0.9627
8,0,100,6,0.9627
8,0,100,5,0.9618
8,0,100,4,0.9168
8,0,100,3,0.8687
8,0,100,2,0.8153
8,0,100,1,0.7102
8,0,100,0,0.6049
8,0,100,-1,0.4729
8,0,100,-2,0.3476
8,0,100,-3,0.276
8,0,100,-4,0.1655
8,0,100,-5,0.0864
8,0,100,-6,0.0462
8,0,100,-7,0.0325
8,0,100,-8,0
8,0,100,-9,0
8,0,100,-10,0
8,0,100,-11,0
8,0,100,-12,0
8,0,100,-13,0
8,0,100,-14,0
8,0,100,-15,0
8,0,100,-16,0
8,0,100,-17,0
8,0,100,-18,0
8,0,11,18,1
8,0,11,17,1
8,0,11,16,0.9997
8,0,11,15,0.9997
8,0,11,14,0.9997
8,0,11,13,0.9997
8,0,11,12,0.9993
8,0,11,11,0.9977
8,0,11,10,0.9756
8,0,11,9,0.9756
8,0,11,8,0.9747
8,0,11,7,0.9744
8,0,11,6,0.96
8,0,11,5,0.9501
8,0,11,4,0.9188
8,0,11,3,0.8679
8,0,11,2,0.8046
8,0,11,1,0.7016
8,0,11,0,0.5916
8,0,11,-1,0.4751
8,0,11,-2,0.3579
8,0,11,-3,0.2556
8,0,11,-4,0.1953
8,0,11,-5,0.1286
8,0,11,-6,0.0731
8,0,11,-7,0.0358
8,0,11,-8,0.0358
8,0,11,-9,0
8,0,11,-10,0
8,0,11,-11,0
8,0,11,-12,0
8,0,11,-13,0
8,0,11,-14,0
8,0,11,-15,0
8,0,11,-16,0
8,0,11,-17,0
8,0,11,-18,0
8,0,101,18,1
8,0,101,17,1
8,0,101,16,1
8,0,101,15,1
8,0,101,14,0.9997
8,0,101,13,0.9993
8,0,101,12,0.9993
8,0,101,11,0.9993
8,0,101,10,0.9993
8,0,101,9,0.9913
8,0,101,8,0.9811
8,0,101,7,0.9763
8,0,101,6,0.9732
8,0,101,5,0.9535
8,0,101,4,0.925
8,0,101,3,0.8789
8,0,101,2,0.8149
8,0,101,1,0.7436
8,0,101,0,0.6317
8,0,101,-1,0.4881
8,0,101,-2,0.38
8,0,101,-3,0.2868
8,0,101,-4,0.2005
8,0,101,-5,0.1429
8,0,101,-6,0.0723
8,0,101,-7,0.0339
8,0,101,-8,0.0211
8,0,101,-9,0.0211
8,0,101,-10,0.015
8,0,101,-11,0.0057
8,0,101,-12,0.0027
8,0,101,-13,0.0017
8,0,101,-14,0.0017
8,0,101,-15,0.0003
8,0,101,-16,0.0003
8,0,101,-17,0.0003
8,0,101,-18,0
8,0,110,18,1
8,0,110,17,1
8,0,110,16,1
8,0,110,15,0.9997
8,0,110,14,0.9997
8,0,110,13,0.9997
8,0,110,12,0.9993
8,0,110,11,0.9993
8,0,110,10,0.9993
8,0,110,9,0.9993
8,0,110,8,0.9789
8,0,110,7,0.9632
8,0,110,6,0.9632
8,0,110,5,0.9632
8,0,110,4,0.942
8,0,110,3,0.9015
8,0,110,2,0.8249
8,0,110,1,0.7617
8,0,110,0,0.6492
8,0,110,-1,0.5436
8,0,110,-2,0.4269
8,0,110,-3,0.3017
8,0,110,-4,0.216
8,0,110,-5,0.1353
8,0,110,-6,0.0595
8,0,110,-7,0.0595
8,0,110,-8,0
8,0,110,-9,0
8,0,110,-10,0
8,0,110,-11,0
8,0,110,-12,0
8,0,110,-13,0
8,0,110,-14,0
8,0,110,-15,0
8,0,110,-16,0
8,0,110,-17,0
8,0,110,-18,0
8,0,111,18,1
8,0,111,17,1
8,0,111,16,1
8,0,111,15,1
8,0,111,14,1
8,0,111,13,1
8,0,111,12,0.9997
8,0,111,11,0.9977
8,0,111,10,0.9977
8,0,111,9,0.9902
8,0,111,8,0.9902
8,0,111,7,0.9803
8,0,111,6,0.9803
8,0,111,5,0.9615
8,0,111,4,0.9366
8,0,111,3,0.8903
8,0,111,2,0.8427
8,0,111,1,0.7711
8,0,111,0,0.664
8,0,111,-1,0.5543
8,0,111,-2,0.4517
8,0,111,-3,0.3302
8,0,111,-4,0.2434
8,0,111,-5,0.162
8,0,111,-6,0.0994
8,0,111,-7,0.0411
8,0,111,-8,0.0274
8,0,111,-9,0.0274
8,0,111,-10,0.017
8,0,111,-11,0.01
8,0,111,-12,0.0063
8,0,111,-13,0.0027
8,0,111,-14,0.0013
8,0,111,-15,0.0003
8,0,111,-16,0.0003
8,0,111,-17,0.0003
8,0,111,-18,0
8,1,0,18,1
8,1,0,17,1
8,1,0,16,1
8,1,0,15,0.9997
8,1,0,14,0.9997
8,1,0,13,0.9997
8,1,0,12,0.9997
8,1,0,11,0.9961
8,1,0,10,0.9934
8,1,0,9,0.9919
8,1,0,8,0.9847
8,1,0,7,0.9735
8,1,0,6,0.9554
8,1,0,5,0.9275
8,1,0,4,0.8808
8,1,0,3,0.816
8,1,0,2,0.7233
8,1,0,1,0.6058
8,1,0,0,0.4658
8,1,0,-1,0.3307
8,1,0,-2,0.2224
8,1,0,-3,0.1436
8,1,0,-4,0.0877
8,1,0,-5,0.0552
8,1,0,-6,0.0342
8,1,0,-7,0.0191
8,1,0,-8,0.0113
8,1,0,-9,0.008
8,1,0,-10,0.0053
8,1,0,-11,0.0034
8,1,0,-12,0
8,1,0,-13,0
8,1,0,-14,0
8,1,0,-15,0
8,1,0,-16,0
8,1,0,-17,0
8,1,0,-18,0
8,1,1,18,0.9997
8,1,1,17,0.9997
8,1,1,16,0.9997
8,1,1,15,0.9997
8,1,1,14,0.9997
8,1,1,13,0.9997
8,1,1,12,0.9997
8,1,1,11,0.9952
8,1,1,10,0.9952
8,1,1,9,0.9907
8,1,1,8,0.9839
8,1,1,7,0.9706
8,1,1,6,0.9599
8,1,1,5,0.9339
8,1,1,4,0.888
8,1,1,3,0.8287
8,1,1,2,0.7439
8,1,1,1,0.6293
8,1,1,0,0.4965
8,1,1,-1,0.3649
8,1,1,-2,0.2582
8,1,1,-3,0.1673
8,1,1,-4,0.1131
8,1,1,-5,0.07
8,1,1,-6,0.0432
8,1,1,-7,0.0302
8,1,1,-8,0.0121
8,1,1,-9,0.008
8,1,1,-10,0.008
8,1,1,-11,0
8,1,1,-12,0
8,1,1,-13,0
8,1,1,-14,0
8,1,1,-15,0
8,1,1,-16,0
8,1,1,-17,0
8,1,1,-18,0
8,1,10,18,1
8,1,10,17,1
8,1,10,16,1
8,1,10,15,0.9997
8,1,10,14,0.9997
8,1,10,13,0.9993
8,1,10,12,0.9993
8,1,10,11,0.9993
8,1,10,10,0.9963
8,1,10,9,0.9913
8,1,10,8,0.9854
8,1,10,7,0.9747
8,1,10,6,0.9663
8,1,10,5,0.9383
8,1,10,4,0.8978
8,1,10,3,0.8445
8,1,10,2,0.7581
8,1,10,1,0.6534
8,1,10,0,0.5216
8,1,10,-1,0.3874
8,1,10,-2,0.2729
8,1,10,-3,0.1869
8,1,10,-4,0.1199
8,1,10,-5,0.0682
8,1,10,-6,0.036
8,1,10,-7,0.023
8,1,10,-8,0.0187
8,1,10,-9,0.0094
8,1,10,-10,0.0077
8,1,10,-11,0
8,1,10,-12,0
8,1,10,-13,0
8,1,10,-14,0
8,1,10,-15,0
8,1,10,-16,0
8,1,10,-17,0
8,1,10,-18,0
8,1,100,18,1
8,1,100,17,1
8,1,100,16,0.9997
8,1,100,15,0.9993
8,1,100,14,0.9993
8,1,100,13,0.9993
8,1,100,12,0.9993
8,1,100,11,0.9993
8,1,100,10,0.9993
8,1,100,9,0.9944
8,1,100,8,0.994
8,1,100,7,0.9814
8,1,100,6,0.964
8,1,100,5,0.945
8,1,100,4,0.9107
8,1,100,3,0.8583
8,1,100,2,0.7748
8,1,100,1,0.6786
8,1,100,0,0.5556
8,1,100,-1,0.423
8,1,100,-2,0.2943
8,1,100,-3,0.1948
8,1,100,-4,0.1221
8,1,100,-5,0.0768
8,1,100,-6,0.0288
8,1,100,-7,0.0288
8,1,100,-8,0.0079
8,1,100,-9,0
8,1,100,-10,0
8,1,100,-11,0
8,1,100,-12,0
8,1,100,-13,0
8,1,100,-14,0
8,1,100,-15,0
8,1,100,-16,0
8,1,100,-17,0
8,1,100,-18,0
8,1,11,18,1
8,1,11,17,1
8,1,11,16,0.9997
8,1,11,15,0.9997
8,1,11,14,0.9993
8,1,11,13,0.9993
8,1,11,12,0.9993
8,1,11,11,0.9993
8,1,11,10,0.9942
8,1,11,9,0.9888
8,1,11,8,0.9778
8,1,11,7,0.9719
8,1,11,6,0.9565
8,1,11,5,0.9389
8,1,11,4,0.9045
8,1,11,3,0.8429
8,1,11,2,0.7712
8,1,11,1,0.6608
8,1,11,0,0.5391
8,1,11,-1,0.4116
8,1,11,-2,0.3092
8,1,11,-3,0.2115
8,1,11,-4,0.1488
8,1,11,-5,0.0902
8,1,11,-6,0.0618
8,1,11,-7,0.0293
8,1,11,-8,0.0194
8,1,11,-9,0.0061
8,1,11,-10,0
8,1,11,-11,0
8,1,11,-12,0
8,1,11,-13,0
8,1,11,-14,0
8,1,11,-15,0
8,1,11,-16,0
8,1,11,-17,0
8,1,11,-18,0
8,1,101,18,0.9997
8,1,101,17,0.9997
8,1,101,16,0.9997
8,1,101,15,0.9993
8,1,101,14,0.9993
8,1,101,13,0.9993
8,1,101,12,0.9993
8,1,101,11,0.9993
8,1,101,10,0.993
8,1,101,9,0.993
8,1,101,8,0.9874
8,1,101,7,0.97
8,1,101,6,0.9597
8,1,101,5,0.9412
8,1,101,4,0.9117
8,1,101,3,0.8642
8,1,101,2,0.7791
8,1,101,1,0.6883
8,1,101,0,0.5722
8,1,101,-1,0.4355
8,1,101,-2,0.3296
8,1,101,-3,0.2286
8,1,101,-4,0.1621
8,1,101,-5,0.0994
8,1,101,-6,0.0582
8,1,101,-7,0.0322
8,1,101,-8,0.021
8,1,101,-9,0.0115
8,1,101,-10,0.009
8,1,101,-11,0.0037
8,1,101,-12,0.003
8,1,101,-13,0
8,1,101,-14,0
8,1,101,-15,0
8,1,101,-16,0
8,1,101,-17,0
8,1,101,-18,0
8,1,110,18,1
8,1,110,17,1
8,1,110,16,1
8,1,110,15,0.9997
8,1,110,14,0.9997
8,1,110,13,0.9997
8,1,110,12,0.9997
8,1,110,11,0.9815
8,1,110,10,0.9815
8,1,110,9,0.9815
8,1,110,8,0.9815
8,1,110,7,0.9792
8,1,110,6,0.9713
8,1,110,5,0.9409
8,1,110,4,0.925
8,1,110,3,0.8745
8,1,110,2,0.8078
8,1,110,1,0.714
8,1,110,0,0.6023
8,1,110,-1,0.4837
8,1,110,-2,0.3625
8,1,110,-3,0.2609
8,1,110,-4,0.186
8,1,110,-5,0.1064
8,1,110,-6,0.0716
8,1,110,-7,0.0537
8,1,110,-8,0.0278
8,1,110,-9,0
8,1,110,-10,0
8,1,110,-11,0
8,1,110,-12,0
8,1,110,-13,0
8,1,110,-14,0
8,1,110,-15,0
8,1,110,-16,0
8,1,110,-17,0
8,1,110,-18,0
8,1,111,18,1
8,1,111,17,1
8,1,111,16,0.9997
8,1,111,15,0.9997
8,1,111,14,0.9997
8,1,111,13,0.9993
8,1,111,12,0.9993
8,1,111,11,0.988
8,1,111,10,0.988
8,1,111,9,0.988
8,1,111,8,0.9869
8,1,111,7,0.9785
8,1,111,6,0.9618
8,1,111,5,0.9442
8,1,111,4,0.9168
8,1,111,3,0.86
8,1,111,2,0.7983
8,1,111,1,0.7051
8,1,111,0,0.5934
8,1,111,-1,0.4717
8,1,111,-2,0.3639
8,1,111,-3,0.2575
8,1,111,-4,0.198
8,1,111,-5,0.1125
8,1,111,-6,0.0709
8,1,111,-7,0.036
8,1,111,-8,0.036
8,1,111,-9,0
8,1,111,-10,0
8,1,111,-11,0
8,1,111,-12,0
8,1,111,-13,0
8,1,111,-14,0
8,1,111,-15,0
8,1,111,-16,0
8,1,111,-17,0
8,1,111,-18,0
8,2,0,18,1
8,2,0,17,1
8,2,0,16,1
8,2,0,15,0.9997
8,2,0,14,0.9997
8,2,0,13,0.9997
8,2,0,12,0.9997
8,2,0,11,0.9944
8,2,0,10,0.9939
8,2,0,9,0.9897
8,2,0,8,0.9819
8,2,0,7,0.9725
8,2,0,6,0.9527
8,2,0,5,0.9221
8,2,0,4,0.8722
8,2,0,3,0.8007
8,2,0,2,0.7054
8,2,0,1,0.5833
8,2,0,0,0.4381
8,2,0,-1,0.3028
8,2,0,-2,0.1964
8,2,0,-3,0.1259
8,2,0,-4,0.0727
8,2,0,-5,0.0461
8,2,0,-6,0.028
8,2,0,-7,0.0125
8,2,0,-8,0.0111
8,2,0,-9,0.0054
8,2,0,-10,0.0024
8,2,0,-11,0.0024
8,2,0,-12,0
8,2,0,-13,0
8,2,0,-14,0
8,2,0,-15,0
8,2,0,-16,0
8,2,0,-17,0
8,2,0,-18,0
8,2,1,18,1
8,2,1,17,1
8,2,1,16,1
8,2,1,15,1
8,2,1,14,1
8,2,1,13,1
8,2,1,12,1
8,2,1,11,0.9948
8,2,1,10,0.9903
8,2,1,9,0.9863
8,2,1,8,0.984
8,2,1,7,0.972
8,2,1,6,0.9532
8,2,1,5,0.9274
8,2,1,4,0.8775
8,2,1,3,0.8128
8,2,1,2,0.7213
8,2,1,1,0.605
8,2,1,0,0.4601
8,2,1,-1,0.3246
8,2,1,-2,0.2167
8,2,1,-3,0.1403
8,2,1,-4,0.088
8,2,1,-5,0.0566
8,2,1,-6,0.0309
8,2,1,-7,0.0173
8,2,1,-8,0.0118
8,2,1,-9,0.0046
8,2,1,-10,0.0046
8,2,1,-11,0.0046
8,2,1,-12,0
8,2,1,-13,0
8,2,1,-14,0
8,2,1,-15,0
8,2,1,-16,0
8,2,1,-17,0
8,2,1,-18,0
8,2,10,18,1
8,2,10,17,1
8,2,10,16,1
8,2,10,15,0.9997
8,2,10,14,0.9997
8,2,10,13,0.9997
8,2,10,12,0.9997
8,2,10,11,0.9997
8,2,10,10,0.9935
8,2,10,9,0.9843
8,2,10,8,0.9828
8,2,10,7,0.9752
8,2,10,6,0.9565
8,2,10,5,0.9274
8,2,10,4,0.8818
8,2,10,3,0.8186
8,2,10,2,0.726
8,2,10,1,0.6156
8,2,10,0,0.473
8,2,10,-1,0.3368
8,2,10,-2,0.2201
8,2,10,-3,0.1507
8,2,10,-4,0.089
8,2,10,-5,0.0478
8,2,10,-6,0.0302
8,2,10,-7,0.0215
8,2,10,-8,0.0147
8,2,10,-9,0
8,2,10,-10,0
8,2,10,-11,0
8,2,10,-12,0
8,2,10,-13,0
8,2,10,-14,0
8,2,10,-15,0
8,2,10,-16,0
8,2,10,-17,0
8,2,10,-18,0
8,2,100,18,1
8,2,100,17,1
8,2,100,16,1
8,2,100,15,0.9997
8,2,100,14,0.9997
8,2,100,13,0.998
8,2,100,12,0.998
8,2,100,11,0.998
8,2,100,10,0.998
8,2,100,9,0.9876
8,2,100,8,0.9832
8,2,100,7,0.97
8,2,100,6,0.9605
8,2,100,5,0.9289
8,2,100,4,0.886
8,2,100,3,0.8232
8,2,100,2,0.7315
8,2,100,1,0.6185
8,2,100,0,0.4874
8,2,100,-1,0.3496
8,2,100,-2,0.2306
8,2,100,-3,0.1541
8,2,100,-4,0.0884
8,2,100,-5,0.0488
8,2,100,-6,0.0285
8,2,100,-7,0.0208
8,2,100,-8,0.012
8,2,100,-9,0.012
8,2,100,-10,0.0033
8,2,100,-11,0.002
8,2,100,-12,0.0007
8,2,100,-13,0.0007
8,2,100,-14,0.0003
8,2,100,-15,0
8,2,100,-16,0
8,2,100,-17,0
8,2,100,-18,0
8,2,11,18,1
8,2,11,17,1
8,2,11,16,0.9997
8,2,11,15,0.9997
8,2,11,14,0.9997
8,2,11,13,0.9997
8,2,11,12,0.9997
8,2,11,11,0.9997
8,2,11,10,0.9997
8,2,11,9,0.9874
8,2,11,8,0.9742
8,2,11,7,0.9656
8,2,11,6,0.9507
8,2,11,5,0.9274
8,2,11,4,0.8936
8,2,11,3,0.8257
8,2,11,2,0.7378
8,2,11,1,0.6254
8,2,11,0,0.49
8,2,11,-1,0.361
8,2,11,-2,0.2551
8,2,11,-3,0.1728
8,2,11,-4,0.1131
8,2,11,-5,0.0714
8,2,11,-6,0.0423
8,2,11,-7,0.0248
8,2,11,-8,0.0113
8,2,11,-9,0
8,2,11,-10,0
8,2,11,-11,0
8,2,11,-12,0
8,2,11,-13,0
8,2,11,-14,0
8,2,11,-15,0
8,2,11,-16,0
8,2,11,-17,0
8,2,11,-18,0
8,2,101,18,1
8,2,101,17,0.9997
8,2,101,16,0.9997
8,2,101,15,0.999
8,2,101,14,0.999
8,2,101,13,0.999
8,2,101,12,0.999
8,2,101,11,0.999
8,2,101,10,0.99
8,2,101,9,0.99
8,2,101,8,0.9844
8,2,101,7,0.9754
8,2,101,6,0.9578
8,2,101,5,0.9335
8,2,101,4,0.8895
8,2,101,3,0.8317
8,2,101,2,0.7455
8,2,101,1,0.6356
8,2,101,0,0.5018
8,2,101,-1,0.3688
8,2,101,-2,0.2583
8,2,101,-3,0.1661
8,2,101,-4,0.1125
8,2,101,-5,0.0692
8,2,101,-6,0.0462
8,2,101,-7,0.0211
8,2,101,-8,0.0172
8,2,101,-9,0.0172
8,2,101,-10,0
8,2,101,-11,0
8,2,101,-12,0
8,2,101,-13,0
8,2,101,-14,0
8,2,101,-15,0
8,2,101,-16,0
8,2,101,-17,0
8,2,101,-18,0
8,2,110,18,1
8,2,110,17,1
8,2,110,16,0.9997
8,2,110,15,0.9997
8,2,110,14,0.9997
8,2,110,13,0.9997
8,2,110,12,0.9993
8,2,110,11,0.9993
8,2,110,10,0.9854
8,2,110,9,0.9854
8,2,110,8,0.9854
8,2,110,7,0.9723
8,2,110,6,0.968
8,2,110,5,0.9439
8,2,110,4,0.9005
8,2,110,3,0.8418
8,2,110,2,0.7615
8,2,110,1,0.6486
8,2,110,0,0.5243
